"rank" "feature_density_pos" "weighted_feature_density_pos" "feature_density_zero" 
0.06927 0.0227 0.0024 0.0000
0.06937 0.0221 0.0030 0.0000
0.06947 0.0227 0.0042 0.0000
0.06957 0.0227 0.0024 0.0000
0.06967 0.0233 0.0030 0.0000
0.06977 0.0215 0.0042 0.0000
0.06987 0.0227 0.0036 0.0000
0.06997 0.0221 0.0030 0.0000
0.07007 0.0227 0.0036 0.0000
0.07017 0.0215 0.0030 0.0000
0.07027 0.0233 0.0036 0.0000
0.07037 0.0233 0.0042 0.0000
0.07047 0.0215 0.0030 0.0000
0.07057 0.0227 0.0036 0.0000
0.07067 0.0209 0.0030 0.0000
0.07077 0.0227 0.0036 0.0000
0.07087 0.0209 0.0042 0.0000
0.07097 0.0215 0.0036 0.0000
0.07107 0.0209 0.0030 0.0000
0.07117 0.0227 0.0030 0.0000
0.07127 0.0215 0.0048 0.0000
0.07137 0.0209 0.0024 0.0000
0.07147 0.0209 0.0042 0.0000
0.07157 0.0209 0.0036 0.0000
0.07167 0.0221 0.0042 0.0000
0.07177 0.0185 0.0024 0.0000
0.07187 0.0185 0.0042 0.0000
0.07197 0.0179 0.0036 0.0000
0.07207 0.0167 0.0048 0.0000
0.07217 0.0203 0.0030 0.0000
0.07227 0.0215 0.0030 0.0000
0.07237 0.0215 0.0036 0.0000
0.07247 0.0209 0.0042 0.0000
0.07257 0.0209 0.0036 0.0000
0.07267 0.0221 0.0030 0.0000
0.07277 0.0215 0.0036 0.0000
0.07287 0.0227 0.0042 0.0000
0.07297 0.0197 0.0024 0.0000
0.07307 0.0227 0.0042 0.0000
0.07317 0.0209 0.0036 0.0000
0.07327 0.0215 0.0042 0.0000
0.07337 0.0209 0.0024 0.0000
0.07347 0.0227 0.0042 0.0000
0.07357 0.0209 0.0036 0.0000
0.07367 0.0221 0.0030 0.0000
0.07377 0.0209 0.0036 0.0000
0.07387 0.0221 0.0042 0.0000
0.07397 0.0209 0.0036 0.0000
0.07407 0.0215 0.0030 0.0000
0.07417 0.0209 0.0030 0.0000
0.07427 0.0221 0.0036 0.0000
0.07437 0.0209 0.0042 0.0000
0.07447 0.0209 0.0036 0.0000
0.07457 0.0227 0.0036 0.0000
0.07467 0.0209 0.0030 0.0000
0.07476 0.0227 0.0030 0.0000
0.07486 0.0221 0.0036 0.0000
0.07496 0.0227 0.0030 0.0000
0.07506 0.0227 0.0042 0.0000
0.07516 0.0221 0.0024 0.0000
0.07526 0.0227 0.0042 0.0000
0.07536 0.0215 0.0030 0.0000
0.07546 0.0233 0.0036 0.0000
0.07556 0.0209 0.0030 0.0000
0.07566 0.0233 0.0036 0.0000
0.07576 0.0221 0.0042 0.0000
0.07586 0.0215 0.0024 0.0000
0.07596 0.0233 0.0030 0.0000
0.07606 0.0221 0.0042 0.0000
0.07616 0.0221 0.0036 0.0000
0.07626 0.0221 0.0030 0.0000
0.07636 0.0233 0.0030 0.0000
0.07646 0.0281 0.0048 0.0000
0.07656 0.0316 0.0024 0.0000
0.07666 0.0305 0.0042 0.0000
0.07676 0.0305 0.0036 0.0000
0.07686 0.0305 0.0042 0.0000
0.07696 0.0305 0.0024 0.0000
0.07706 0.0305 0.0048 0.0000
0.07716 0.0310 0.0042 0.0000
0.07726 0.0293 0.0036 0.0000
0.07736 0.0316 0.0030 0.0000
0.07746 0.0269 0.0036 0.0000
0.07756 0.0227 0.0030 0.0000
0.07766 0.0227 0.0042 0.0000
0.07776 0.0215 0.0024 0.0000
0.07786 0.0227 0.0030 0.0000
0.07796 0.0233 0.0042 0.0000
0.07806 0.0209 0.0036 0.0000
0.07816 0.0221 0.0036 0.0000
0.07826 0.0221 0.0024 0.0000
0.07836 0.0221 0.0036 0.0000
0.07846 0.0227 0.0036 0.0000
0.07856 0.0215 0.0042 0.0000
0.07866 0.0227 0.0018 0.0000
0.07876 0.0233 0.0036 0.0000
0.07886 0.0215 0.0030 0.0000
0.07896 0.0227 0.0048 0.0000
0.07906 0.0221 0.0018 0.0000
0.07916 0.0209 0.0042 0.0000
0.07926 0.0233 0.0036 0.0000
0.07936 0.0227 0.0030 0.0000
0.07946 0.0215 0.0036 0.0000
0.07956 0.0227 0.0030 0.0000
0.07966 0.0227 0.0042 0.0000
0.07976 0.0221 0.0024 0.0000
0.07986 0.0185 0.0042 0.0000
0.07996 0.0155 0.0036 0.0000
0.08006 0.0161 0.0042 0.0000
0.08016 0.0173 0.0048 0.0000
0.08025 0.0149 0.0018 0.0000
0.08035 0.0155 0.0054 0.0000
0.08045 0.0173 0.0042 0.0000
0.08055 0.0161 0.0036 0.0000
0.08065 0.0155 0.0030 0.0000
0.08075 0.0173 0.0036 0.0000
0.08085 0.0161 0.0042 0.0000
0.08095 0.0173 0.0048 0.0000
0.08105 0.0179 0.0036 0.0000
0.08115 0.0173 0.0042 0.0000
0.08125 0.0209 0.0024 0.0000
0.08135 0.0257 0.0042 0.0000
0.08145 0.0233 0.0030 0.0000
0.08155 0.0233 0.0036 0.0000
0.08165 0.0257 0.0030 0.0000
0.08175 0.0245 0.0036 0.0000
0.08185 0.0239 0.0030 0.0000
0.08195 0.0239 0.0036 0.0000
0.08205 0.0245 0.0030 0.0000
0.08215 0.0239 0.0042 0.0000
0.08225 0.0257 0.0024 0.0000
0.08235 0.0251 0.0042 0.0000
0.08245 0.0233 0.0030 0.0000
0.08255 0.0239 0.0024 0.0000
0.08265 0.0257 0.0042 0.0000
0.08275 0.0227 0.0036 0.0000
0.08285 0.0245 0.0030 0.0000
0.08295 0.0251 0.0030 0.0000
0.08305 0.0245 0.0036 0.0000
0.08315 0.0239 0.0042 0.0000
0.08325 0.0233 0.0018 0.0000
0.08335 0.0251 0.0036 0.0000
0.08345 0.0203 0.0042 0.0000
0.08355 0.0161 0.0036 0.0000
0.08365 0.0161 0.0036 0.0000
0.08375 0.0173 0.0042 0.0000
0.08385 0.0155 0.0036 0.0000
0.08395 0.0155 0.0042 0.0000
0.08405 0.0161 0.0036 0.0000
0.08415 0.0173 0.0048 0.0000
0.08425 0.0155 0.0036 0.0000
0.08435 0.0161 0.0042 0.0000
0.08445 0.0191 0.0030 0.0000
0.08455 0.0257 0.0036 0.0000
0.08465 0.0245 0.0036 0.0000
0.08475 0.0245 0.0030 0.0000
0.08485 0.0233 0.0048 0.0000
0.08495 0.0233 0.0018 0.0000
0.08505 0.0269 0.0048 0.0000
0.08515 0.0287 0.0030 0.0000
0.08525 0.0281 0.0042 0.0000
0.08535 0.0299 0.0036 0.0000
0.08545 0.0281 0.0036 0.0000
0.08555 0.0287 0.0042 0.0000
0.08565 0.0299 0.0036 0.0000
0.08574 0.0299 0.0042 0.0000
0.08584 0.0287 0.0036 0.0000
0.08594 0.0293 0.0036 0.0000
0.08604 0.0287 0.0042 0.0000
0.08614 0.0287 0.0036 0.0000
0.08624 0.0293 0.0042 0.0000
0.08634 0.0287 0.0036 0.0000
0.08644 0.0257 0.0036 0.0000
0.08654 0.0245 0.0030 0.0000
0.08664 0.0239 0.0030 0.0000
0.08674 0.0239 0.0036 0.0000
0.08684 0.0245 0.0042 0.0000
0.08694 0.0239 0.0018 0.0000
0.08704 0.0191 0.0048 0.0000
0.08714 0.0197 0.0036 0.0000
0.08724 0.0173 0.0042 0.0000
0.08734 0.0209 0.0036 0.0000
0.08744 0.0185 0.0042 0.0000
0.08754 0.0191 0.0036 0.0000
0.08764 0.0185 0.0036 0.0000
0.08774 0.0203 0.0042 0.0000
0.08784 0.0191 0.0036 0.0000
0.08794 0.0185 0.0042 0.0000
0.08804 0.0191 0.0048 0.0000
0.08814 0.0203 0.0024 0.0000
0.08824 0.0185 0.0042 0.0000
0.08834 0.0191 0.0048 0.0000
0.08844 0.0203 0.0030 0.0000
0.08854 0.0185 0.0036 0.0000
0.08864 0.0191 0.0030 0.0000
0.08874 0.0185 0.0054 0.0000
0.08884 0.0203 0.0030 0.0000
0.08894 0.0191 0.0042 0.0000
0.08904 0.0191 0.0048 0.0000
0.08914 0.0179 0.0036 0.0000
0.08924 0.0161 0.0036 0.0000
0.08934 0.0173 0.0042 0.0000
0.08944 0.0179 0.0048 0.0000
0.08954 0.0161 0.0048 0.0000
0.08964 0.0185 0.0036 0.0000
0.08974 0.0197 0.0048 0.0000
0.08984 0.0227 0.0030 0.0000
0.08994 0.0209 0.0036 0.0000
0.09004 0.0215 0.0048 0.0000
0.09014 0.0215 0.0030 0.0000
0.09024 0.0221 0.0048 0.0000
0.09034 0.0215 0.0030 0.0000
0.09044 0.0209 0.0048 0.0000
0.09054 0.0215 0.0030 0.0000
0.09064 0.0221 0.0048 0.0000
0.09074 0.0215 0.0036 0.0000
0.09084 0.0215 0.0042 0.0000
0.09094 0.0215 0.0048 0.0000
0.09104 0.0221 0.0036 0.0000
0.09114 0.0215 0.0030 0.0000
0.09124 0.0209 0.0048 0.0000
0.09133 0.0263 0.0030 0.0000
0.09143 0.0275 0.0036 0.0000
0.09153 0.0275 0.0030 0.0000
0.09163 0.0281 0.0036 0.0000
0.09173 0.0275 0.0042 0.0000
0.09183 0.0269 0.0024 0.0000
0.09193 0.0275 0.0042 0.0000
0.09203 0.0263 0.0030 0.0000
0.09213 0.0287 0.0036 0.0000
0.09223 0.0269 0.0036 0.0000
0.09233 0.0275 0.0030 0.0000
0.09243 0.0281 0.0042 0.0000
0.09253 0.0275 0.0024 0.0000
0.09263 0.0263 0.0042 0.0000
0.09273 0.0269 0.0036 0.0000
0.09283 0.0269 0.0030 0.0000
0.09293 0.0269 0.0036 0.0000
0.09303 0.0281 0.0042 0.0000
0.09313 0.0269 0.0030 0.0000
0.09323 0.0275 0.0036 0.0000
0.09333 0.0293 0.0036 0.0000
0.09343 0.0269 0.0042 0.0000
0.09353 0.0275 0.0036 0.0000
0.09363 0.0275 0.0042 0.0000
0.09373 0.0269 0.0024 0.0000
0.09383 0.0275 0.0030 0.0000
0.09393 0.0275 0.0042 0.0000
0.09403 0.0281 0.0036 0.0000
0.09413 0.0275 0.0036 0.0000
0.09423 0.0245 0.0042 0.0000
0.09433 0.0173 0.0036 0.0000
0.09443 0.0173 0.0042 0.0000
0.09453 0.0185 0.0048 0.0000
0.09463 0.0179 0.0048 0.0000
0.09473 0.0173 0.0036 0.0000
0.09483 0.0161 0.0036 0.0000
0.09493 0.0191 0.0042 0.0000
0.09503 0.0161 0.0036 0.0000
0.09513 0.0197 0.0060 0.0000
0.09523 0.0233 0.0036 0.0000
0.09533 0.0263 0.0030 0.0000
0.09543 0.0281 0.0030 0.0000
0.09553 0.0263 0.0036 0.0000
0.09563 0.0281 0.0030 0.0000
0.09573 0.0275 0.0048 0.0000
0.09583 0.0275 0.0030 0.0000
0.09593 0.0263 0.0030 0.0000
0.09603 0.0281 0.0036 0.0000
0.09613 0.0281 0.0036 0.0000
0.09623 0.0275 0.0042 0.0000
0.09633 0.0263 0.0030 0.0000
0.09643 0.0275 0.0024 0.0000
0.09653 0.0269 0.0042 0.0000
0.09663 0.0257 0.0036 0.0000
0.09673 0.0257 0.0042 0.0000
0.09682 0.0263 0.0024 0.0000
0.09692 0.0287 0.0042 0.0000
0.09702 0.0299 0.0048 0.0000
0.09712 0.0293 0.0030 0.0000
0.09722 0.0263 0.0024 0.0000
0.09732 0.0251 0.0042 0.0000
0.09742 0.0263 0.0036 0.0000
0.09752 0.0251 0.0042 0.0000
0.09762 0.0257 0.0024 0.0000
0.09772 0.0269 0.0030 0.0000
0.09782 0.0233 0.0042 0.0000
0.09792 0.0269 0.0036 0.0000
0.09802 0.0239 0.0036 0.0000
0.09812 0.0251 0.0042 0.0000
0.09822 0.0185 0.0054 0.0000
0.09832 0.0191 0.0042 0.0000
0.09842 0.0191 0.0036 0.0000
0.09852 0.0179 0.0060 0.0000
0.09862 0.0185 0.0036 0.0000
0.09872 0.0173 0.0042 0.0000
0.09882 0.0197 0.0048 0.0000
0.09892 0.0185 0.0048 0.0000
0.09902 0.0173 0.0036 0.0000
0.09912 0.0197 0.0060 0.0000
0.09922 0.0173 0.0036 0.0000
0.09932 0.0179 0.0048 0.0000
0.09942 0.0185 0.0048 0.0000
0.09952 0.0185 0.0036 0.0000
0.09962 0.0191 0.0060 0.0000
0.09972 0.0173 0.0036 0.0000
0.09982 0.0197 0.0048 0.0000
0.09992 0.0185 0.0048 0.0000
0.10002 0.0173 0.0042 0.0000
0.10012 0.0185 0.0048 0.0000
0.10022 0.0185 0.0048 0.0000
0.10032 0.0191 0.0036 0.0000
0.10042 0.0203 0.0048 0.0000
0.10052 0.0203 0.0048 0.0000
0.10062 0.0197 0.0060 0.0000
0.10072 0.0203 0.0030 0.0000
0.10082 0.0197 0.0048 0.0000
0.10092 0.0197 0.0054 0.0000
0.10102 0.0191 0.0042 0.0000
0.10112 0.0191 0.0036 0.0000
0.10122 0.0209 0.0060 0.0000
0.10132 0.0191 0.0036 0.0000
0.10142 0.0197 0.0036 0.0000
0.10152 0.0191 0.0060 0.0000
0.10162 0.0209 0.0048 0.0000
0.10172 0.0191 0.0036 0.0000
0.10182 0.0191 0.0048 0.0000
0.10192 0.0203 0.0048 0.0000
0.10202 0.0203 0.0048 0.0000
0.10212 0.0191 0.0048 0.0000
0.10222 0.0191 0.0048 0.0000
0.10232 0.0197 0.0042 0.0000
0.10241 0.0209 0.0036 0.0000
0.10251 0.0197 0.0048 0.0000
0.10261 0.0185 0.0048 0.0000
0.10271 0.0209 0.0060 0.0000
0.10281 0.0191 0.0036 0.0000
0.10291 0.0245 0.0042 0.0000
0.10301 0.0269 0.0036 0.0000
0.10311 0.0245 0.0036 0.0000
0.10321 0.0263 0.0048 0.0000
0.10331 0.0275 0.0042 0.0000
0.10341 0.0263 0.0036 0.0000
0.10351 0.0269 0.0048 0.0000
0.10361 0.0263 0.0030 0.0000
0.10371 0.0257 0.0048 0.0000
0.10381 0.0263 0.0036 0.0000
0.10391 0.0251 0.0042 0.0000
0.10401 0.0275 0.0054 0.0000
0.10411 0.0257 0.0030 0.0000
0.10421 0.0263 0.0048 0.0000
0.10431 0.0275 0.0042 0.0000
0.10441 0.0263 0.0036 0.0000
0.10451 0.0269 0.0036 0.0000
0.10461 0.0310 0.0048 0.0000
0.10471 0.0275 0.0030 0.0000
0.10481 0.0269 0.0048 0.0000
0.10491 0.0269 0.0048 0.0000
0.10501 0.0263 0.0042 0.0000
0.10511 0.0257 0.0036 0.0000
0.10521 0.0275 0.0036 0.0000
0.10531 0.0257 0.0042 0.0000
0.10541 0.0275 0.0036 0.0000
0.10551 0.0263 0.0042 0.0000
0.10561 0.0269 0.0036 0.0000
0.10571 0.0257 0.0036 0.0000
0.10581 0.0269 0.0048 0.0000
0.10591 0.0269 0.0042 0.0000
0.10601 0.0263 0.0048 0.0000
0.10611 0.0263 0.0036 0.0000
0.10621 0.0257 0.0042 0.0000
0.10631 0.0269 0.0036 0.0000
0.10641 0.0275 0.0036 0.0000
0.10651 0.0257 0.0042 0.0000
0.10661 0.0269 0.0036 0.0000
0.10671 0.0257 0.0048 0.0000
0.10681 0.0275 0.0030 0.0000
0.10691 0.0257 0.0048 0.0000
0.10701 0.0257 0.0036 0.0000
0.10711 0.0275 0.0048 0.0000
0.10721 0.0257 0.0030 0.0000
0.10731 0.0275 0.0048 0.0000
0.10741 0.0263 0.0042 0.0000
0.10751 0.0263 0.0036 0.0000
0.10761 0.0275 0.0036 0.0000
0.10771 0.0251 0.0042 0.0000
0.10781 0.0269 0.0036 0.0000
0.10790 0.0269 0.0042 0.0000
0.10800 0.0275 0.0054 0.0000
0.10810 0.0257 0.0030 0.0000
0.10820 0.0263 0.0048 0.0000
0.10830 0.0257 0.0036 0.0000
0.10840 0.0275 0.0042 0.0000
0.10850 0.0263 0.0036 0.0000
0.10860 0.0257 0.0042 0.0000
0.10870 0.0275 0.0036 0.0000
0.10880 0.0257 0.0036 0.0000
0.10890 0.0275 0.0048 0.0000
0.10900 0.0257 0.0042 0.0000
0.10910 0.0257 0.0048 0.0000
0.10920 0.0269 0.0030 0.0000
0.10930 0.0269 0.0048 0.0000
0.10940 0.0269 0.0036 0.0000
0.10950 0.0257 0.0036 0.0000
0.10960 0.0275 0.0042 0.0000
0.10970 0.0281 0.0048 0.0000
0.10980 0.0275 0.0048 0.0000
0.10990 0.0275 0.0036 0.0000
0.11000 0.0269 0.0042 0.0000
0.11010 0.0257 0.0036 0.0000
0.11020 0.0275 0.0048 0.0000
0.11030 0.0281 0.0036 0.0000
0.11040 0.0328 0.0048 0.0000
0.11050 0.0305 0.0042 0.0000
0.11060 0.0316 0.0048 0.0000
0.11070 0.0328 0.0048 0.0000
0.11080 0.0305 0.0048 0.0000
0.11090 0.0322 0.0036 0.0000
0.11100 0.0281 0.0048 0.0000
0.11110 0.0257 0.0042 0.0000
0.11120 0.0275 0.0036 0.0000
0.11130 0.0263 0.0036 0.0000
0.11140 0.0263 0.0042 0.0000
0.11150 0.0263 0.0036 0.0000
0.11160 0.0281 0.0048 0.0000
0.11170 0.0257 0.0048 0.0000
0.11180 0.0257 0.0042 0.0000
0.11190 0.0263 0.0036 0.0000
0.11200 0.0281 0.0036 0.0000
0.11210 0.0305 0.0060 0.0000
0.11220 0.0305 0.0036 0.0000
0.11230 0.0293 0.0048 0.0000
0.11240 0.0316 0.0048 0.0000
0.11250 0.0340 0.0048 0.0000
0.11260 0.0322 0.0048 0.0000
0.11270 0.0328 0.0060 0.0000
0.11280 0.0328 0.0036 0.0000
0.11290 0.0322 0.0048 0.0000
0.11300 0.0221 0.0060 0.0000
0.11310 0.0227 0.0048 0.0000
0.11320 0.0233 0.0060 0.0000
0.11330 0.0233 0.0048 0.0000
0.11340 0.0233 0.0048 0.0000
0.11349 0.0227 0.0054 0.0000
0.11359 0.0233 0.0048 0.0000
0.11369 0.0239 0.0048 0.0000
0.11379 0.0227 0.0060 0.0000
0.11389 0.0233 0.0048 0.0000
0.11399 0.0221 0.0048 0.0000
0.11409 0.0233 0.0054 0.0000
0.11419 0.0233 0.0060 0.0000
0.11429 0.0233 0.0036 0.0000
0.11439 0.0227 0.0060 0.0000
0.11449 0.0257 0.0060 0.0000
0.11459 0.0227 0.0054 0.0000
0.11469 0.0239 0.0042 0.0000
0.11479 0.0227 0.0054 0.0000
0.11489 0.0233 0.0048 0.0000
0.11499 0.0221 0.0048 0.0000
0.11509 0.0227 0.0060 0.0000
0.11519 0.0239 0.0048 0.0000
0.11529 0.0227 0.0048 0.0000
0.11539 0.0233 0.0054 0.0000
0.11549 0.0179 0.0048 0.0000
0.11559 0.0173 0.0048 0.0000
0.11569 0.0185 0.0060 0.0000
0.11579 0.0167 0.0048 0.0000
0.11589 0.0179 0.0048 0.0000
0.11599 0.0179 0.0048 0.0000
0.11609 0.0179 0.0048 0.0000
0.11619 0.0173 0.0060 0.0000
0.11629 0.0173 0.0036 0.0000
0.11639 0.0179 0.0060 0.0000
0.11649 0.0167 0.0054 0.0000
0.11659 0.0155 0.0048 0.0000
0.11669 0.0173 0.0060 0.0000
0.11679 0.0179 0.0048 0.0000
0.11689 0.0185 0.0048 0.0000
0.11699 0.0167 0.0048 0.0000
0.11709 0.0179 0.0054 0.0000
0.11719 0.0179 0.0048 0.0000
0.11729 0.0179 0.0048 0.0000
0.11739 0.0167 0.0060 0.0000
0.11749 0.0179 0.0048 0.0000
0.11759 0.0191 0.0048 0.0000
0.11769 0.0167 0.0060 0.0000
0.11779 0.0173 0.0036 0.0000
0.11789 0.0191 0.0060 0.0000
0.11799 0.0167 0.0054 0.0000
0.11809 0.0167 0.0042 0.0000
0.11819 0.0179 0.0054 0.0000
0.11829 0.0191 0.0060 0.0000
0.11839 0.0167 0.0036 0.0000
0.11849 0.0179 0.0060 0.0000
0.11859 0.0179 0.0048 0.0000
0.11869 0.0143 0.0054 0.0000
0.11879 0.0167 0.0048 0.0000
0.11889 0.0179 0.0060 0.0000
0.11898 0.0173 0.0036 0.0000
0.11908 0.0179 0.0060 0.0000
0.11918 0.0173 0.0048 0.0000
0.11928 0.0173 0.0048 0.0000
0.11938 0.0185 0.0060 0.0000
0.11948 0.0173 0.0048 0.0000
0.11958 0.0179 0.0048 0.0000
0.11968 0.0173 0.0054 0.0000
0.11978 0.0179 0.0048 0.0000
0.11988 0.0179 0.0048 0.0000
0.11998 0.0167 0.0060 0.0000
0.12008 0.0173 0.0054 0.0000
0.12018 0.0185 0.0048 0.0000
0.12028 0.0179 0.0060 0.0000
0.12038 0.0215 0.0048 0.0000
0.12048 0.0185 0.0060 0.0000
0.12058 0.0191 0.0036 0.0000
0.12068 0.0179 0.0060 0.0000
0.12078 0.0167 0.0054 0.0000
0.12088 0.0179 0.0042 0.0000
0.12098 0.0185 0.0054 0.0000
0.12108 0.0173 0.0048 0.0000
0.12118 0.0173 0.0060 0.0000
0.12128 0.0179 0.0048 0.0000
0.12138 0.0179 0.0048 0.0000
0.12148 0.0209 0.0048 0.0000
0.12158 0.0233 0.0054 0.0000
0.12168 0.0215 0.0060 0.0000
0.12178 0.0179 0.0036 0.0000
0.12188 0.0167 0.0060 0.0000
0.12198 0.0167 0.0048 0.0000
0.12208 0.0197 0.0048 0.0000
0.12218 0.0167 0.0060 0.0000
0.12228 0.0167 0.0048 0.0000
0.12238 0.0191 0.0054 0.0000
0.12248 0.0179 0.0048 0.0000
0.12258 0.0179 0.0048 0.0000
0.12268 0.0155 0.0048 0.0000
0.12278 0.0161 0.0060 0.0000
0.12288 0.0137 0.0054 0.0000
0.12298 0.0137 0.0060 0.0000
0.12308 0.0143 0.0048 0.0000
0.12318 0.0137 0.0066 0.0000
0.12328 0.0137 0.0048 0.0000
0.12338 0.0155 0.0066 0.0000
0.12348 0.0131 0.0042 0.0000
0.12358 0.0131 0.0054 0.0000
0.12368 0.0119 0.0060 0.0000
0.12378 0.0119 0.0060 0.0000
0.12388 0.0131 0.0066 0.0000
0.12398 0.0149 0.0048 0.0000
0.12408 0.0185 0.0066 0.0000
0.12418 0.0161 0.0060 0.0000
0.12428 0.0185 0.0054 0.0000
0.12438 0.0167 0.0060 0.0000
0.12447 0.0179 0.0054 0.0000
0.12457 0.0173 0.0072 0.0000
0.12467 0.0137 0.0054 0.0000
0.12477 0.0131 0.0048 0.0000
0.12487 0.0137 0.0066 0.0000
0.12497 0.0113 0.0060 0.0000
0.12507 0.0125 0.0060 0.0000
0.12517 0.0119 0.0054 0.0000
0.12527 0.0155 0.0060 0.0000
0.12537 0.0119 0.0054 0.0000
0.12547 0.0149 0.0060 0.0000
0.12557 0.0161 0.0060 0.0000
0.12567 0.0113 0.0054 0.0000
0.12577 0.0179 0.0060 0.0000
0.12587 0.0173 0.0054 0.0000
0.12597 0.0161 0.0048 0.0000
0.12607 0.0161 0.0072 0.0000
0.12617 0.0179 0.0048 0.0000
0.12627 0.0173 0.0054 0.0000
0.12637 0.0227 0.0048 0.0000
0.12647 0.0227 0.0066 0.0000
0.12657 0.0215 0.0060 0.0000
0.12667 0.0203 0.0060 0.0000
0.12677 0.0221 0.0054 0.0000
0.12687 0.0227 0.0060 0.0000
0.12697 0.0227 0.0054 0.0000
0.12707 0.0197 0.0060 0.0000
0.12717 0.0251 0.0048 0.0000
0.12727 0.0221 0.0066 0.0000
0.12737 0.0227 0.0060 0.0000
0.12747 0.0209 0.0048 0.0000
0.12757 0.0209 0.0066 0.0000
0.12767 0.0227 0.0048 0.0000
0.12777 0.0233 0.0060 0.0000
0.12787 0.0197 0.0066 0.0000
0.12797 0.0203 0.0048 0.0000
0.12807 0.0203 0.0078 0.0000
0.12817 0.0209 0.0048 0.0000
0.12827 0.0203 0.0066 0.0000
0.12837 0.0197 0.0054 0.0000
0.12847 0.0209 0.0060 0.0000
0.12857 0.0191 0.0060 0.0000
0.12867 0.0209 0.0054 0.0000
0.12877 0.0209 0.0060 0.0000
0.12887 0.0203 0.0054 0.0000
0.12897 0.0197 0.0060 0.0000
0.12907 0.0209 0.0060 0.0000
0.12917 0.0209 0.0054 0.0000
0.12927 0.0191 0.0066 0.0000
0.12937 0.0209 0.0060 0.0000
0.12947 0.0209 0.0048 0.0000
0.12957 0.0197 0.0066 0.0000
0.12967 0.0197 0.0066 0.0000
0.12977 0.0209 0.0060 0.0000
0.12987 0.0203 0.0060 0.0000
0.12997 0.0191 0.0054 0.0000
0.13006 0.0209 0.0060 0.0000
0.13016 0.0209 0.0054 0.0000
0.13026 0.0203 0.0060 0.0000
0.13036 0.0197 0.0060 0.0000
0.13046 0.0191 0.0054 0.0000
0.13056 0.0209 0.0060 0.0000
0.13066 0.0209 0.0066 0.0000
0.13076 0.0209 0.0048 0.0000
0.13086 0.0197 0.0066 0.0000
0.13096 0.0209 0.0060 0.0000
0.13106 0.0143 0.0054 0.0000
0.13116 0.0143 0.0060 0.0000
0.13126 0.0155 0.0066 0.0000
0.13136 0.0131 0.0048 0.0000
0.13146 0.0149 0.0048 0.0000
0.13156 0.0143 0.0066 0.0000
0.13166 0.0167 0.0060 0.0000
0.13176 0.0185 0.0048 0.0000
0.13186 0.0179 0.0066 0.0000
0.13196 0.0191 0.0048 0.0000
0.13206 0.0221 0.0060 0.0000
0.13216 0.0263 0.0054 0.0000
0.13226 0.0257 0.0072 0.0000
0.13236 0.0257 0.0048 0.0000
0.13246 0.0257 0.0066 0.0000
0.13256 0.0233 0.0066 0.0000
0.13266 0.0233 0.0060 0.0000
0.13276 0.0221 0.0054 0.0000
0.13286 0.0227 0.0060 0.0000
0.13296 0.0215 0.0066 0.0000
0.13306 0.0251 0.0060 0.0000
0.13316 0.0215 0.0066 0.0000
0.13326 0.0233 0.0054 0.0000
0.13336 0.0227 0.0060 0.0000
0.13346 0.0221 0.0060 0.0000
0.13356 0.0227 0.0072 0.0000
0.13366 0.0233 0.0048 0.0000
0.13376 0.0215 0.0072 0.0000
0.13386 0.0245 0.0054 0.0000
0.13396 0.0209 0.0060 0.0000
0.13406 0.0233 0.0066 0.0000
0.13416 0.0221 0.0066 0.0000
0.13426 0.0227 0.0060 0.0000
0.13436 0.0233 0.0054 0.0000
0.13446 0.0227 0.0072 0.0000
0.13456 0.0221 0.0054 0.0000
0.13466 0.0233 0.0066 0.0000
0.13476 0.0221 0.0060 0.0000
0.13486 0.0239 0.0060 0.0000
0.13496 0.0227 0.0054 0.0000
0.13506 0.0221 0.0066 0.0000
0.13516 0.0227 0.0060 0.0000
0.13526 0.0233 0.0066 0.0000
0.13536 0.0215 0.0060 0.0000
0.13546 0.0227 0.0054 0.0000
0.13555 0.0239 0.0060 0.0000
0.13565 0.0221 0.0078 0.0000
0.13575 0.0221 0.0054 0.0000
0.13585 0.0233 0.0060 0.0000
0.13595 0.0221 0.0060 0.0000
0.13605 0.0221 0.0066 0.0000
0.13615 0.0233 0.0054 0.0000
0.13625 0.0227 0.0060 0.0000
0.13635 0.0221 0.0066 0.0000
0.13645 0.0221 0.0066 0.0000
0.13655 0.0215 0.0060 0.0000
0.13665 0.0215 0.0060 0.0000
0.13675 0.0221 0.0066 0.0000
0.13685 0.0239 0.0054 0.0000
0.13695 0.0215 0.0072 0.0000
0.13705 0.0185 0.0054 0.0000
0.13715 0.0161 0.0066 0.0000
0.13725 0.0161 0.0060 0.0000
0.13735 0.0179 0.0060 0.0000
0.13745 0.0173 0.0054 0.0000
0.13755 0.0167 0.0066 0.0000
0.13765 0.0161 0.0072 0.0000
0.13775 0.0173 0.0054 0.0000
0.13785 0.0167 0.0060 0.0000
0.13795 0.0185 0.0054 0.0000
0.13805 0.0167 0.0060 0.0000
0.13815 0.0251 0.0060 0.0000
0.13825 0.0245 0.0072 0.0000
0.13835 0.0269 0.0060 0.0000
0.13845 0.0257 0.0060 0.0000
0.13855 0.0275 0.0072 0.0000
0.13865 0.0263 0.0048 0.0000
0.13875 0.0263 0.0072 0.0000
0.13885 0.0257 0.0066 0.0000
