id,class,order,family,species,iucn,criteria,population,systems,realm
102206468,Mammalia,Dasyuromorphia,Dasyuridae,Antechinus vandycki,EN,B1ab(iii)+2ab(iii),Decreasing,Terrestrial,Australasian
102208365,Mammalia,Chiroptera,Molossidae,Molossus coibensis,LC,,Unknown,Terrestrial,Neotropical
102325554,Reptilia,Squamata,Scincidae,Lerista vanderduysi,NT,B1ab(iii),Stable,Terrestrial,Australasian
102325667,Reptilia,Squamata,Scincidae,Lerista hobsoni,NT,B1ab(iii)+2ab(iii),Decreasing,Terrestrial,Australasian
102327291,Reptilia,Squamata,Scincidae,Cryptoblepharus egeriae,EW,,,Terrestrial,Indomalayan
102342190,Reptilia,Squamata,Lacertidae,Takydromus formosanus,LC,,Stable,Terrestrial,Indomalayan
102342200,Reptilia,Squamata,Lacertidae,Takydromus hsuehshanensis,LC,,Stable,Terrestrial,Indomalayan
102342208,Reptilia,Squamata,Lacertidae,Takydromus intermedius,LC,,Stable,Terrestrial,Indomalayan|Palearctic
102342287,Reptilia,Squamata,Lacertidae,Takydromus khasiensis,LC,,Unknown,Terrestrial,Indomalayan
102342299,Reptilia,Squamata,Lacertidae,Takydromus luyeanus,LC,,Stable,Terrestrial,Indomalayan
102342307,Reptilia,Squamata,Lacertidae,Takydromus madaensis,DD,,Unknown,Terrestrial,Indomalayan
102342459,Reptilia,Squamata,Lacertidae,Takydromus sauteri,NT,B1b(iii),Stable,Terrestrial,Indomalayan
102342469,Reptilia,Squamata,Lacertidae,Takydromus septentrionalis,LC,,Stable,Terrestrial,Indomalayan|Palearctic
102342482,Reptilia,Squamata,Lacertidae,Takydromus sikkimensis,EN,B1ab(iii),Unknown,Terrestrial,Indomalayan
102342517,Reptilia,Squamata,Lacertidae,Takydromus stejnegeri,LC,,Stable,Terrestrial,Indomalayan
102342526,Reptilia,Squamata,Lacertidae,Takydromus sylvaticus,LC,,Unknown,Terrestrial,Palearctic
102342563,Reptilia,Squamata,Lacertidae,Takydromus viridipunctatus,LC,,Stable,Terrestrial,Indomalayan
102342572,Reptilia,Squamata,Lanthanotidae,Lanthanotus borneensis,EN,"B2ab(iii,iv,v)",Decreasing,Terrestrial,Indomalayan
102342762,Reptilia,Squamata,Scincidae,Brachymeles apus,LC,,Unknown,Terrestrial,Indomalayan
102342933,Reptilia,Squamata,Scincidae,Dasia johnsinghi,DD,,Unknown,Terrestrial,Indomalayan
102343154,Reptilia,Squamata,Scincidae,Dasia vittata,LC,,Unknown,Terrestrial,Indomalayan
102345387,Reptilia,Squamata,Scincidae,Eutropis darevskii,DD,,Unknown,Terrestrial,Indomalayan
102345774,Reptilia,Squamata,Scincidae,Eutropis longicaudata,LC,,Stable,Terrestrial,Indomalayan
102345877,Reptilia,Squamata,Scincidae,Eutropis macrophthalma,VU,B2ab(iii),Decreasing,Terrestrial,Australasian
102345892,Reptilia,Squamata,Scincidae,Eutropis quadratilobus,EN,B2ab(iii),Unknown,Terrestrial,Indomalayan
102345922,Reptilia,Squamata,Scincidae,Eutropis rugifera,LC,,Unknown,Terrestrial,Indomalayan
102346161,Reptilia,Squamata,Scincidae,Larutia larutensis,VU,D2,Unknown,Terrestrial,Indomalayan
102346280,Reptilia,Squamata,Scincidae,Larutia penangensis,CR,B1ab(iii)+2ab(iii),Unknown,Terrestrial,Indomalayan
102346291,Reptilia,Squamata,Scincidae,Larutia puehensis,DD,,Unknown,Terrestrial,Indomalayan
102346303,Reptilia,Squamata,Scincidae,Larutia seribuatensis,NT,D2,Stable,Terrestrial,Indomalayan
102346315,Reptilia,Squamata,Scincidae,Larutia trifasciata,NT,B1a,Stable,Terrestrial,Indomalayan
102346458,Reptilia,Squamata,Scincidae,Lipinia sekayuensis,LC,,Stable,Terrestrial|Freshwater (=Inland waters),Indomalayan
102346884,Reptilia,Squamata,Scincidae,Scincella reevesii,LC,,Stable,Terrestrial,Indomalayan
102347048,Reptilia,Squamata,Scincidae,Sphenomorphus alfredi,DD,,Unknown,Terrestrial,Indomalayan
102347171,Reptilia,Squamata,Scincidae,Sphenomorphus anomalopus,DD,,Unknown,Terrestrial,Indomalayan
102347300,Reptilia,Squamata,Scincidae,Sphenomorphus cameronicus,EN,B1ab(iii)+2ab(iii),Unknown,Terrestrial,Indomalayan
102347313,Reptilia,Squamata,Scincidae,Tytthoscincus cophias,DD,,Unknown,Terrestrial,Indomalayan
102347434,Reptilia,Squamata,Scincidae,Sphenomorphus crassus,DD,,Unknown,Terrestrial,Indomalayan
102347555,Reptilia,Squamata,Scincidae,Sphenomorphus haasi,DD,,Unknown,Terrestrial,Indomalayan
102347595,Reptilia,Squamata,Scincidae,Sphenomorphus kinabaluensis,LC,,Unknown,Terrestrial,Indomalayan
102347892,Reptilia,Squamata,Scincidae,Sphenomorphus maculatus,LC,,Stable,Terrestrial|Freshwater (=Inland waters),Indomalayan
102348579,Reptilia,Squamata,Scincidae,Sphenomorphus maculicollus,DD,,Unknown,Terrestrial,Indomalayan
102348777,Reptilia,Squamata,Scincidae,Sphenomorphus malayanus,DD,,Unknown,Terrestrial,Indomalayan
102348971,Reptilia,Squamata,Scincidae,Sphenomorphus multisquamatus,LC,,Unknown,Terrestrial,Indomalayan
102348979,Reptilia,Squamata,Scincidae,Sphenomorphus murudensis,DD,,Unknown,Terrestrial,Indomalayan
102349004,Reptilia,Squamata,Scincidae,Sphenomorphus praesignis,LC,,Unknown,Terrestrial,Indomalayan
102349075,Reptilia,Squamata,Scincidae,Sphenomorphus sabanus,LC,,Unknown,Terrestrial,Indomalayan
102349122,Reptilia,Squamata,Scincidae,Sphenomorphus sanctus,LC,,Stable,Terrestrial,Indomalayan
102349167,Reptilia,Squamata,Scincidae,Sphenomorphus senja,DD,,Unknown,Terrestrial,Indomalayan
102349198,Reptilia,Squamata,Scincidae,Sphenomorphus shelfordi,DD,,Unknown,Terrestrial,Indomalayan
102349266,Reptilia,Squamata,Scincidae,Sphenomorphus stellatus,LC,,Unknown,Terrestrial,Indomalayan
102349335,Reptilia,Squamata,Scincidae,Sphenomorphus tanahtinggi,DD,,Unknown,Terrestrial,Indomalayan
102349354,Reptilia,Squamata,Scincidae,Sphenomorphus tenuiculus,DD,,Unknown,Terrestrial,Indomalayan
102349398,Reptilia,Squamata,Scincidae,Sphenomorphus tersus,LC,,Unknown,Terrestrial,Indomalayan
102349408,Reptilia,Squamata,Scincidae,Tropidophorus beccarii,LC,,Unknown,Terrestrial|Freshwater (=Inland waters),Indomalayan
102349419,Reptilia,Squamata,Scincidae,Tropidophorus brookei,LC,,Unknown,Terrestrial,Indomalayan
102349434,Reptilia,Squamata,Scincidae,Tropidophorus micropus,DD,,Unknown,Terrestrial,Indomalayan
102349444,Reptilia,Squamata,Scincidae,Tropidophorus perplexus,LC,,Unknown,Terrestrial,Indomalayan
102349461,Reptilia,Squamata,Scincidae,Tytthoscincus aesculeticola,LC,,Unknown,Terrestrial,Indomalayan
102349474,Reptilia,Squamata,Scincidae,Tytthoscincus batupanggah,DD,,Unknown,Terrestrial,Indomalayan
102349485,Reptilia,Squamata,Scincidae,Tytthoscincus bukitensis,NT,B1a,Unknown,Terrestrial,Indomalayan
102349507,Reptilia,Squamata,Scincidae,Tytthoscincus butleri,LC,,Stable,Terrestrial,Indomalayan
102349539,Reptilia,Squamata,Scincidae,Tytthoscincus hallieri,LC,,Unknown,Terrestrial,Indomalayan
102349622,Reptilia,Squamata,Scincidae,Tytthoscincus leproauricularis,DD,,Unknown,Terrestrial,Indomalayan
102349637,Reptilia,Squamata,Scincidae,Tytthoscincus panchorensis,DD,,Unknown,Terrestrial,Indomalayan
102349673,Reptilia,Squamata,Scincidae,Tytthoscincus perhentianensis,LC,,Unknown,Terrestrial,Indomalayan
102349735,Reptilia,Squamata,Scincidae,Tytthoscincus temengorensis,NT,B2b(iii),Stable,Terrestrial,Indomalayan
102648381,Reptilia,Squamata,Gekkonidae,Cyrtodactylus quadrivirgatus,LC,,Unknown,Terrestrial,Indomalayan
102648396,Reptilia,Squamata,Gekkonidae,Cyrtodactylus seribuatensis,VU,D2,Unknown,Terrestrial,Indomalayan
102648407,Reptilia,Squamata,Gekkonidae,Cyrtodactylus tiomanensis,NT,B1a+2a,Unknown,Terrestrial,Indomalayan
102649104,Reptilia,Squamata,Scincidae,Scincella melanosticta,LC,,Stable,Terrestrial,Indomalayan
102649306,Reptilia,Squamata,Scincidae,Scincella apraefrontalis,DD,,Unknown,Terrestrial,Indomalayan
102649460,Reptilia,Squamata,Scincidae,Scincella barbouri,LC,,Stable,Terrestrial,Indomalayan
102649577,Reptilia,Squamata,Scincidae,Scincella capitanea,LC,,Unknown,Terrestrial,Indomalayan
102649678,Reptilia,Squamata,Scincidae,Scincella darevskii,DD,,Unknown,Terrestrial,Indomalayan
102649689,Reptilia,Squamata,Scincidae,Scincella devorator,DD,,Unknown,Terrestrial,Indomalayan
102649742,Reptilia,Squamata,Scincidae,Scincella doriae,LC,,Unknown,Terrestrial,Indomalayan
102651771,Reptilia,Squamata,Scincidae,Scincella formosensis,LC,,Stable,Terrestrial,Indomalayan
102656174,Reptilia,Squamata,Scincidae,Scincella huanrenensis,CR,B1ab(v),Decreasing,Terrestrial,Palearctic
102657873,Reptilia,Squamata,Scincidae,Lipinia inconspicua,DD,,Unknown,Terrestrial,Australasian
102658065,Reptilia,Squamata,Scincidae,Scincella modesta,LC,,Stable,Terrestrial,Indomalayan|Palearctic
102658089,Reptilia,Squamata,Scincidae,Scincella ochracea,LC,,Unknown,Terrestrial,Indomalayan
102658101,Reptilia,Squamata,Scincidae,Scincella potanini,LC,,Stable,Terrestrial,Palearctic
102658115,Reptilia,Squamata,Scincidae,Scincella przewalskii,DD,,Unknown,Terrestrial,Palearctic
102658130,Reptilia,Squamata,Scincidae,Scincella rara,DD,,Unknown,Terrestrial,Indomalayan
102658158,Reptilia,Squamata,Scincidae,Scincella rufocaudata,LC,,Stable,Terrestrial,Indomalayan
102658208,Reptilia,Squamata,Scincidae,Scincella rupicola,LC,,Unknown,Terrestrial,Indomalayan
102658398,Reptilia,Squamata,Scincidae,Scincella schmidti,DD,,Unknown,Terrestrial,Palearctic
102658473,Reptilia,Squamata,Scincidae,Scincella tsinlingensis,LC,,Unknown,Terrestrial,Palearctic
102658521,Reptilia,Squamata,Scincidae,Scincella victoriana,LC,,Stable,Terrestrial,Indomalayan
102658566,Reptilia,Squamata,Scincidae,Sphenomorphus scotophilus,LC,,Stable,Terrestrial,Indomalayan
102658648,Reptilia,Squamata,Scincidae,Tytthoscincus ishaki,LC,,Stable,Terrestrial,Indomalayan
102658834,Reptilia,Squamata,Scincidae,Tytthoscincus sibuensis,DD,,Unknown,Terrestrial,Indomalayan
102660233,Reptilia,Squamata,Scincidae,Tytthoscincus parvus,VU,A2c+3c+4c,Decreasing,Terrestrial,Australasian
102660324,Reptilia,Squamata,Scincidae,Tytthoscincus temmincki,LC,,Unknown,Terrestrial,Indomalayan
102660390,Reptilia,Squamata,Scincidae,Tytthoscincus textus,VU,A2c,Decreasing,Terrestrial,Australasian
102661736,Reptilia,Squamata,Agamidae,Tympanocryptis diabolicus,LC,,Unknown,Terrestrial,Australasian
102661775,Reptilia,Squamata,Agamidae,Tympanocryptis fortescuensis,LC,,Stable,Terrestrial,Australasian
102661861,Reptilia,Squamata,Agamidae,Tympanocryptis gigas,LC,,Unknown,Terrestrial,Australasian
102662098,Reptilia,Squamata,Agamidae,Tympanocryptis pseudopsephos,LC,,Stable,Terrestrial,Australasian
102662435,Reptilia,Squamata,Diplodactylidae,Amalosia jacovae,LC,,Unknown,Terrestrial,Australasian
102662512,Reptilia,Squamata,Diplodactylidae,Amalosia lesueurii,LC,,Unknown,Terrestrial,Australasian
102662621,Reptilia,Squamata,Diplodactylidae,Amalosia obscura,LC,,Stable,Terrestrial,Australasian
102662658,Reptilia,Squamata,Diplodactylidae,Amalosia rhombifer,LC,,Unknown,Terrestrial,Australasian
102662790,Reptilia,Squamata,Carphodactylidae,Carphodactylus laevis,LC,,Stable,Terrestrial,Australasian
102663586,Reptilia,Squamata,Carphodactylidae,Nephrurus amyae,LC,,Stable,Terrestrial,Australasian
102663732,Reptilia,Squamata,Carphodactylidae,Nephrurus asper,LC,,Unknown,Terrestrial,Australasian
102663905,Reptilia,Squamata,Carphodactylidae,Nephrurus laevissimus,LC,,Stable,Terrestrial,Australasian
102663979,Reptilia,Squamata,Carphodactylidae,Nephrurus sheai,LC,,Stable,Terrestrial,Australasian
102664158,Reptilia,Squamata,Carphodactylidae,Nephrurus vertebralis,LC,,Stable,Terrestrial,Australasian
102664470,Reptilia,Squamata,Carphodactylidae,Phyllurus amnicola,NT,B1a,Unknown,Terrestrial,Australasian
102664500,Reptilia,Squamata,Carphodactylidae,Phyllurus caudiannulatus,NT,B1a,Stable,Terrestrial,Australasian
102664522,Reptilia,Squamata,Carphodactylidae,Phyllurus championae,NT,D2,Unknown,Terrestrial,Australasian
102664547,Reptilia,Squamata,Carphodactylidae,Phyllurus isis,VU,D2,Unknown,Terrestrial,Australasian
102664572,Reptilia,Squamata,Carphodactylidae,Phyllurus kabikabi,CR,B1ab(iii)+2ab(iii),Unknown,Terrestrial,Australasian
102664598,Reptilia,Squamata,Carphodactylidae,Phyllurus nepthys,LC,,Unknown,Terrestrial,Australasian
102664624,Reptilia,Squamata,Carphodactylidae,Phyllurus platurus,LC,,Unknown,Terrestrial,Australasian
102664728,Reptilia,Squamata,Carphodactylidae,Underwoodisaurus seorsus,LC,,Unknown,Terrestrial,Australasian
102665067,Reptilia,Squamata,Diplodactylidae,Crenadactylus ocellatus,LC,,Unknown,Terrestrial,Australasian
102665118,Reptilia,Squamata,Diplodactylidae,Diplodactylus ameyi,LC,,Stable,Terrestrial,Australasian
102672515,Reptilia,Squamata,Diplodactylidae,Diplodactylus barraganae,LC,,Unknown,Terrestrial,Australasian
102672568,Reptilia,Squamata,Diplodactylidae,Diplodactylus bilybara,LC,,Stable,Terrestrial,Australasian
102672629,Reptilia,Squamata,Diplodactylidae,Diplodactylus calcicolus,LC,,Stable,Terrestrial,Australasian
102672661,Reptilia,Squamata,Diplodactylidae,Diplodactylus custos,LC,,Stable,Terrestrial,Australasian
102672724,Reptilia,Squamata,Diplodactylidae,Diplodactylus hillii,LC,,Stable,Terrestrial,Australasian
102672825,Reptilia,Squamata,Diplodactylidae,Diplodactylus laevis,LC,,Stable,Terrestrial,Australasian
102672865,Reptilia,Squamata,Diplodactylidae,Diplodactylus capensis,NT,B1ab(iii),Stable,Terrestrial,Australasian
102673061,Reptilia,Squamata,Diplodactylidae,Diplodactylus conspicillatus,LC,,Stable,Terrestrial,Australasian
102673135,Reptilia,Squamata,Diplodactylidae,Diplodactylus fulleri,VU,D2,Unknown,Terrestrial,Australasian
102673200,Reptilia,Squamata,Diplodactylidae,Diplodactylus furcosus,LC,,Unknown,Terrestrial,Australasian
102673307,Reptilia,Squamata,Diplodactylidae,Diplodactylus galaxias,LC,,Stable,Terrestrial,Australasian
102673460,Reptilia,Squamata,Diplodactylidae,Diplodactylus galeatus,LC,,Stable,Terrestrial,Australasian
102673509,Reptilia,Squamata,Diplodactylidae,Diplodactylus kenneallyi,DD,,Unknown,Terrestrial,Australasian
102673546,Reptilia,Squamata,Diplodactylidae,Diplodactylus klugei,LC,,Stable,Terrestrial,Australasian
102673634,Reptilia,Squamata,Diplodactylidae,Diplodactylus lateroides,LC,,Stable,Terrestrial,Australasian
102673665,Reptilia,Squamata,Diplodactylidae,Diplodactylus mitchelli,LC,,Stable,Terrestrial,Australasian
102673770,Reptilia,Squamata,Diplodactylidae,Diplodactylus nebulosus,LC,,Unknown,Terrestrial,Australasian
102673863,Reptilia,Squamata,Diplodactylidae,Diplodactylus platyurus,LC,,Unknown,Terrestrial,Australasian
102673884,Reptilia,Squamata,Diplodactylidae,Diplodactylus polyophthalmus,VU,B1ab(iii),Decreasing,Terrestrial,Australasian
102673945,Reptilia,Squamata,Diplodactylidae,Diplodactylus pulcher,LC,,Stable,Terrestrial,Australasian
102674019,Reptilia,Squamata,Diplodactylidae,Diplodactylus savagei,LC,,Stable,Terrestrial,Australasian
102674060,Reptilia,Squamata,Diplodactylidae,Diplodactylus tessellatus,LC,,Stable,Terrestrial,Australasian
102674138,Reptilia,Squamata,Diplodactylidae,Diplodactylus vittatus,LC,,Unknown,Terrestrial,Australasian
102674216,Reptilia,Squamata,Diplodactylidae,Diplodactylus wiru,LC,,Stable,Terrestrial,Australasian
102674645,Reptilia,Squamata,Diplodactylidae,Hesperoedura reticulata,LC,,Stable,Terrestrial,Australasian
102675042,Reptilia,Squamata,Diplodactylidae,Lucasium alboguttatum,LC,,Unknown,Terrestrial,Australasian
102675165,Reptilia,Squamata,Diplodactylidae,Lucasium bungabinna,LC,,Stable,Terrestrial,Australasian
102675235,Reptilia,Squamata,Diplodactylidae,Lucasium damaeum,LC,,Stable,Terrestrial,Australasian
102675334,Reptilia,Squamata,Diplodactylidae,Lucasium immaculatum,LC,,Stable,Terrestrial,Australasian
102675430,Reptilia,Squamata,Diplodactylidae,Lucasium maini,LC,,Unknown,Terrestrial,Australasian
102675478,Reptilia,Squamata,Diplodactylidae,Lucasium occultum,EN,B1ab(iii),Unknown,Terrestrial,Australasian
102675838,Reptilia,Squamata,Diplodactylidae,Lucasium squarrosum,LC,,Stable,Terrestrial,Australasian
102676284,Reptilia,Squamata,Diplodactylidae,Lucasium steindachneri,LC,,Stable,Terrestrial,Australasian
102676817,Reptilia,Squamata,Diplodactylidae,Lucasium stenodactylum,LC,,Stable,Terrestrial,Australasian
102676891,Reptilia,Squamata,Diplodactylidae,Lucasium wombeyi,LC,,Stable,Terrestrial,Australasian
102677890,Reptilia,Squamata,Diplodactylidae,Nebulifera robusta,LC,,Stable,Terrestrial,Australasian
102680368,Reptilia,Squamata,Diplodactylidae,Oedura bella,LC,,Stable,Terrestrial,Australasian
102680698,Reptilia,Squamata,Diplodactylidae,Oedura castelnaui,LC,,Stable,Terrestrial,Australasian
102680733,Reptilia,Squamata,Diplodactylidae,Oedura cincta,LC,,Unknown,Terrestrial,Australasian
102680762,Reptilia,Squamata,Diplodactylidae,Oedura coggeri,LC,,Stable,Terrestrial,Australasian
102680781,Reptilia,Squamata,Diplodactylidae,Oedura filicipoda,LC,,Unknown,Terrestrial,Australasian
102680792,Reptilia,Squamata,Diplodactylidae,Oedura fimbria,LC,,Stable,Terrestrial,Australasian
102680977,Reptilia,Squamata,Diplodactylidae,Oedura gemmata,LC,,Stable,Terrestrial,Australasian
102681799,Reptilia,Squamata,Diplodactylidae,Oedura gracilis,LC,,Stable,Terrestrial,Australasian
102681958,Reptilia,Squamata,Diplodactylidae,Oedura jowalbinna,NT,D2,Stable,Terrestrial,Australasian
102682555,Reptilia,Squamata,Diplodactylidae,Oedura marmorata,LC,,Stable,Terrestrial,Australasian
102683391,Reptilia,Squamata,Diplodactylidae,Oedura murrumanu,LC,,Stable,Terrestrial,Australasian
102683410,Reptilia,Squamata,Diplodactylidae,Oedura tryoni,LC,,Stable,Terrestrial,Australasian
102683557,Reptilia,Squamata,Diplodactylidae,Rhynchoedura angusta,LC,,Unknown,Terrestrial,Australasian
102683576,Reptilia,Squamata,Diplodactylidae,Rhynchoedura eyrensis,LC,,Stable,Terrestrial,Australasian
102683589,Reptilia,Squamata,Diplodactylidae,Rhynchoedura mentalis,LC,,Unknown,Terrestrial,Australasian
102683617,Reptilia,Squamata,Diplodactylidae,Rhynchoedura ormsbyi,LC,,Stable,Terrestrial,Australasian
102683628,Reptilia,Squamata,Diplodactylidae,Rhynchoedura ornata,LC,,Stable,Terrestrial,Australasian
102683664,Reptilia,Squamata,Diplodactylidae,Rhynchoedura sexapora,LC,,Stable,Terrestrial,Australasian
102701923,Reptilia,Squamata,Diplodactylidae,Strophurus assimilis,LC,,Stable,Terrestrial,Australasian
102701969,Reptilia,Squamata,Diplodactylidae,Strophurus elderi,LC,,Stable,Terrestrial,Australasian
102701989,Reptilia,Squamata,Diplodactylidae,Strophurus congoo,DD,,Unknown,Terrestrial,Australasian
102702006,Reptilia,Squamata,Diplodactylidae,Strophurus horneri,VU,B1ab(iii),Unknown,Terrestrial,Australasian
102702017,Reptilia,Squamata,Diplodactylidae,Strophurus intermedius,LC,,Stable,Terrestrial,Australasian
102702052,Reptilia,Squamata,Diplodactylidae,Strophurus krisalys,LC,,Stable,Terrestrial,Australasian
102702061,Reptilia,Squamata,Diplodactylidae,Strophurus mcmillani,LC,,Unknown,Terrestrial,Australasian
102702121,Reptilia,Squamata,Diplodactylidae,Strophurus rankini,LC,,Stable,Terrestrial,Australasian
102702551,Reptilia,Squamata,Diplodactylidae,Strophurus robinsoni,LC,,Unknown,Terrestrial,Australasian
102702607,Reptilia,Squamata,Diplodactylidae,Strophurus spinigerus,LC,,Stable,Terrestrial,Australasian
102702674,Reptilia,Squamata,Diplodactylidae,Strophurus strophurus,LC,,Stable,Terrestrial,Australasian
102702733,Reptilia,Squamata,Diplodactylidae,Strophurus taeniatus,LC,,Unknown,Terrestrial,Australasian
102702771,Reptilia,Squamata,Diplodactylidae,Strophurus wellingtonae,LC,,Stable,Terrestrial,Australasian
102702792,Reptilia,Squamata,Diplodactylidae,Strophurus williamsi,LC,,Stable,Terrestrial,Australasian
102702826,Reptilia,Squamata,Diplodactylidae,Strophurus wilsoni,LC,,Unknown,Terrestrial,Australasian
102703587,Reptilia,Squamata,Elapidae,Acanthophis cryptamydros,VU,A4e,Decreasing,Terrestrial,Australasian
102703632,Reptilia,Squamata,Elapidae,Antaioserpens albiceps,LC,,Stable,Terrestrial,Australasian
102703706,Reptilia,Squamata,Elapidae,Antaioserpens warro,DD,,Unknown,Terrestrial,Australasian
102704076,Reptilia,Squamata,Elapidae,Austrelaps ramsayi,LC,,Unknown,Terrestrial,Australasian
102704097,Reptilia,Squamata,Elapidae,Austrelaps superbus,LC,,Stable,Terrestrial,Australasian
102704253,Reptilia,Squamata,Elapidae,Brachyurophis approximans,LC,,Stable,Terrestrial,Australasian
102706052,Reptilia,Squamata,Elapidae,Brachyurophis campbelli,LC,,Unknown,Terrestrial,Australasian
102706121,Reptilia,Squamata,Elapidae,Brachyurophis fasciolatus,LC,,Stable,Terrestrial,Australasian
102706227,Reptilia,Squamata,Elapidae,Brachyurophis roperi,LC,,Stable,Terrestrial,Australasian
102706287,Reptilia,Squamata,Elapidae,Brachyurophis semifasciatus,LC,,Unknown,Terrestrial,Australasian
102706454,Reptilia,Squamata,Elapidae,Cacophis churchilli,LC,,Unknown,Terrestrial,Australasian
102706845,Reptilia,Squamata,Elapidae,Cacophis harriettae,LC,,Stable,Terrestrial,Australasian
102706882,Reptilia,Squamata,Elapidae,Cacophis krefftii,LC,,Stable,Terrestrial,Australasian
102707094,Reptilia,Squamata,Elapidae,Cacophis squamulosus,LC,,Stable,Terrestrial,Australasian
102707320,Reptilia,Squamata,Elapidae,Demansia reticulata,LC,,Unknown,Terrestrial,Australasian
102707635,Reptilia,Squamata,Elapidae,Denisonia devisi,LC,,Stable,Terrestrial,Australasian
102707943,Reptilia,Squamata,Elapidae,Drysdalia coronoides,LC,,Stable,Terrestrial,Australasian
102709784,Reptilia,Squamata,Elapidae,Elapognathus coronatus,LC,,Unknown,Terrestrial,Australasian
102709908,Reptilia,Squamata,Elapidae,Hemiaspis damelii,EN,B2ab(iii),Decreasing,Terrestrial|Freshwater (=Inland waters),Australasian
102709942,Reptilia,Squamata,Elapidae,Hemiaspis signata,LC,,Stable,Terrestrial,Australasian
102710108,Reptilia,Squamata,Elapidae,Hoplocephalus bitorquatus,LC,,Unknown,Terrestrial,Australasian
102710422,Reptilia,Squamata,Elapidae,Simoselaps bimaculatus,LC,,Unknown,Terrestrial,Australasian
102710963,Reptilia,Squamata,Elapidae,Parasuta dwyeri,LC,,Stable,Terrestrial,Australasian
102718242,Reptilia,Squamata,Elapidae,Parasuta gouldii,LC,,Stable,Terrestrial,Australasian
102719240,Reptilia,Squamata,Elapidae,Parasuta monachus,LC,,Stable,Terrestrial,Australasian
102719807,Reptilia,Squamata,Elapidae,Parasuta spectabilis,LC,,Stable,Terrestrial,Australasian
102724883,Reptilia,Squamata,Elapidae,Simoselaps anomalus,LC,,Stable,Terrestrial,Australasian
102725430,Reptilia,Squamata,Elapidae,Simoselaps bertholdi,LC,,Stable,Terrestrial,Australasian
102726081,Reptilia,Squamata,Elapidae,Simoselaps minimus,LC,,Unknown,Terrestrial,Australasian
102726223,Reptilia,Squamata,Elapidae,Suta fasciata,LC,,Stable,Terrestrial,Australasian
102726337,Reptilia,Squamata,Elapidae,Suta ordensis,LC,,Unknown,Terrestrial,Australasian
102726385,Reptilia,Squamata,Elapidae,Suta punctata,LC,,Stable,Terrestrial,Australasian
102726585,Reptilia,Squamata,Elapidae,Suta suta,LC,,Stable,Terrestrial,Australasian
102726791,Reptilia,Squamata,Elapidae,Tropidechis carinatus,LC,,Unknown,Terrestrial,Australasian
102726903,Reptilia,Squamata,Elapidae,Vermicella annulata,LC,,Stable,Terrestrial,Australasian
102727595,Reptilia,Squamata,Elapidae,Vermicella intermedia,LC,,Unknown,Terrestrial,Australasian
102727631,Reptilia,Squamata,Elapidae,Vermicella multifasciata,LC,,Unknown,Terrestrial,Australasian
102727796,Reptilia,Squamata,Elapidae,Vermicella vermiformis,LC,,Stable,Terrestrial,Australasian
102731236,Reptilia,Squamata,Gekkonidae,Christinus alexanderi,LC,,Stable,Terrestrial,Australasian
102731357,Reptilia,Squamata,Gekkonidae,Christinus marmoratus,LC,,Stable,Terrestrial,Australasian
102731701,Reptilia,Squamata,Gekkonidae,Cyrtodactylus hoskini,LC,,Unknown,Terrestrial,Australasian
102731716,Reptilia,Squamata,Gekkonidae,Cyrtodactylus kimberleyensis,DD,,Unknown,Terrestrial,Australasian
102731740,Reptilia,Squamata,Gekkonidae,Cyrtodactylus mcdonaldi,LC,,Stable,Terrestrial,Australasian
102731750,Reptilia,Squamata,Gekkonidae,Cyrtodactylus pronarus,LC,,Stable,Terrestrial,Australasian
102731769,Reptilia,Squamata,Gekkonidae,Cyrtodactylus sadleiri,EN,"B1ab(iii,v)+2ab(iii,v)",Decreasing,Terrestrial,Australasian
102733004,Reptilia,Squamata,Gekkonidae,Cyrtodactylus tuberculatus,LC,,Stable,Terrestrial,Australasian
102735431,Reptilia,Squamata,Gekkonidae,Gehyra girloorloo,LC,,Stable,Terrestrial,Australasian
102794603,Reptilia,Squamata,Gekkonidae,Gehyra fehlmanni,LC,,Unknown,Terrestrial,Indomalayan
102794726,Reptilia,Squamata,Gekkonidae,Gehyra kimberleyi,LC,,Stable,Terrestrial,Australasian
102794801,Reptilia,Squamata,Gekkonidae,Gehyra koira,LC,,Stable,Terrestrial,Australasian
102794847,Reptilia,Squamata,Gekkonidae,Gehyra lacerata,LC,,Stable,Terrestrial,Indomalayan
102794881,Reptilia,Squamata,Gekkonidae,Gehyra lazelli,LC,,Stable,Terrestrial,Australasian
102794959,Reptilia,Squamata,Gekkonidae,Gehyra minuta,LC,,Stable,Terrestrial,Australasian
102795062,Reptilia,Squamata,Gekkonidae,Gehyra montium,LC,,Unknown,Terrestrial,Australasian
102795109,Reptilia,Squamata,Gekkonidae,Gehyra moritzi,LC,,Stable,Terrestrial,Australasian
102795141,Reptilia,Squamata,Gekkonidae,Gehyra multiporosa,LC,,Stable,Terrestrial,Australasian
102795160,Reptilia,Squamata,Gekkonidae,Gehyra nana,LC,,Stable,Terrestrial,Australasian
102795193,Reptilia,Squamata,Gekkonidae,Gehyra occidentalis,LC,,Stable,Terrestrial,Australasian
102795310,Reptilia,Squamata,Gekkonidae,Gehyra pamela,LC,,Stable,Terrestrial,Australasian
