id,species,synonyms
172589,Ahaetulla dispar,Tragops dispar
192196,Ahaetulla fasciolata,Tragops fasciolatus
192058,Ahaetulla fronticincta,Dryophis fronticinctus
191914,Ahaetulla mycterizans,Coluber mycterizans
172707,Ahaetulla nasuta,Dryophis nasuta
172707,Ahaetulla nasuta,Dryophis mycterizans
172707,Ahaetulla nasuta,Coluber nasutus
172707,Ahaetulla nasuta,Dryophis mycterizans
172707,Ahaetulla nasuta,Dryophis mycterizans
172707,Ahaetulla nasuta,Coluber mycterizans
172707,Ahaetulla nasuta,Dryophis hammatorhynchus
172707,Ahaetulla nasuta,Dryophis mycterizans
172654,Ahaetulla perroteti,Dryophis tropidococcyx
172654,Ahaetulla perroteti,Dryophis perroteti
172654,Ahaetulla perroteti,Psammophis perroteti
176329,Ahaetulla prasina,Tragops prasinus
176329,Ahaetulla prasina,Dryinus prasinus
176329,Ahaetulla prasina,Passerita prasina
176329,Ahaetulla prasina,Coluber nasutus
176329,Ahaetulla prasina,Dryophis prasinus
176329,Ahaetulla prasina,Dryophis prasinus
176329,Ahaetulla prasina,Dryophis preocularis
176329,Ahaetulla prasina,Dryophis prasinus
172687,Ahaetulla pulverulenta,Dryophis pulverulentus
172687,Ahaetulla pulverulenta,Ahaetulla pulverulentus
172687,Ahaetulla pulverulenta,Ahaetulla pulverulenta
172687,Ahaetulla pulverulenta,Passerita purpurascens
172687,Ahaetulla pulverulenta,Ahaetulla pulverulenta
172687,Ahaetulla pulverulenta,Dryinus pulverulentus
61428,Ailuronyx seychellensis,Platydactylus seychellensis
61430,Ailuronyx trachygaster,Platydactylus trachygaster
712,Ailuropoda melanoleuca,Ursus melanoleucus
40637,Ailurops ursinus,Phalanger ursinus
714,Ailurus fulgens,Ailurus styani
176770,Aipysurus apraefrontalis,Smithohydrophis  apraefrontalis
176748,Aipysurus duboisii,Aipysurus australis
176748,Aipysurus duboisii,Pelagophis lubricus
176757,Aipysurus eydouxii,Thalassophis muraeneformis
176757,Aipysurus eydouxii,Aipysurus margaritophorus
176757,Aipysurus eydouxii,Thalassophis anguillaeformis
176757,Aipysurus eydouxii,Tomogaster eydouxii
176714,Aipysurus foliosquama,Smithohydrophis foliosquama
176763,Aipysurus fuscus,Stephanohydra fusca
129302685,Aipysurus mosaicus,Aipysurus eydouxii
129302854,Aipysurus pooleorum,Aipysurus laevis
103823212,Akialoa ellisiana,Hemignathus ellisianus
22728910,Akialoa obscura,Akialoa obscura
22728910,Akialoa obscura,Akialoa obscura obscura
22728910,Akialoa obscura,Akialoa obscura
22728910,Akialoa obscura,Hemignathus obscurus
22728910,Akialoa obscura,Hemignathus obscurus
22701838,Akletos goeldii,Myrmeciza goeldii
22701835,Akletos melanoceps,Myrmeciza melanoceps
724,Akodon affinis,Akodon tolimae
114956458,Akodon caenosus,Akodon aliquantulus
114957548,Akodon dolores,Akodon neocenus
753,Akodon lutescens,Akodon puer
48302281,Akodon spegazzinii,Akodon leucolimnaeus
48302281,Akodon spegazzinii,Akodon oenos
102998555,Alauda arvensis,Alauda japonica
22717298,Alauda leucoptera,Melanocorypha leucoptera
22717336,Alaudala raytal,Calandrella raytal
22717340,Alaudala somalica,Calandrella somalica
79935161,Alcalus baluensis,Ingerana baluensis
79935161,Alcalus baluensis,Cornufer baluensis
41226,Alcalus mariae,Ingerana mariae
41226,Alcalus mariae,Micrixalus mariae
42863256,Alcalus rajae,Ingerana rajae
79934933,Alcalus sariba,Ingerana sariba
79934933,Alcalus sariba,Rana sariba
41240,Alcalus tasanae,Ingerana tasanae
41240,Alcalus tasanae,Rana tasanae
56003281,Alces alces,Cervus alces
22716630,Alcippe brunneicauda,Hyloterpe brunneicauda
22716647,Alcippe nipalensis,Siva Nipalensis
22716633,Alcippe poioicephala,Thimalia poioicephala
22712607,Alcurus striatus,Pycnonotus striatus
22678707,Alectoris barbara,Perdix Barbara
22691601,Alectroenas nitidissimus,Alectroenas nitidissima
22691605,Alectroenas pulcherrimus,Alectroenas pulcherrima
22700303,Alectrurus risora,Yetapa risoria risoria
22700303,Alectrurus risora,Alectrurus risorus risorus
22685448,Alexandrinus eques,Psittacula echo
22685448,Alexandrinus eques,Psittacula echo
22685448,Alexandrinus eques,Psittacula eques
22685448,Alexandrinus eques,Psittacus eques
22685465,Alexandrinus exsul,Psittacula exsul
22685441,Alexandrinus krameri,Psittacula krameri
13429,Alexandromys evoronensis,Microtus evoronensis
13430,Alexandromys fortis,Microtus michnoi
13430,Alexandromys fortis,Microtus pelliceus
13430,Alexandromys fortis,Microtus uliginosus
13430,Alexandromys fortis,Microtus fortis
23042,Alexandromys kikuchii,Volemys kikuchii
23042,Alexandromys kikuchii,Microtus kikuchii
13440,Alexandromys limnophilus,Microtus limnophilus
13442,Alexandromys maximowiczii,Microtus maximowiczii
13442,Alexandromys maximowiczii,Microtus michnoi
13442,Alexandromys maximowiczii,Arvicola maximowiczii
221725561,Alexandromys middendorffii,Microtus middendorffi
221725561,Alexandromys middendorffii,Microtus middendorffii
221725561,Alexandromys middendorffii,Microtus hyperboreus
221725561,Alexandromys middendorffii,Arvicola middendorffii
13445,Alexandromys mongolicus,Microtus mongolicus
13445,Alexandromys mongolicus,Microtus xerophilus
13445,Alexandromys mongolicus,Microtus poljakovi
13445,Alexandromys mongolicus,Microtus arvalis
13445,Alexandromys mongolicus,Arvicola mongolicus
13446,Alexandromys montebelli,Microtus montebelli
13446,Alexandromys montebelli,Arvicola montebelli
13447,Alexandromys mujanensis,Microtus mujanensis
13451,Alexandromys oeconomus,Microtus oeconomus
13451,Alexandromys oeconomus,Mus oeconomus
13455,Alexandromys sachalinensis,Microtus sachalinensis
61464,Algyroides fitzingeri,Notopholis fitzingeri
61466,Algyroides nigropunctatus,Lacerta nigropunctata
61466,Algyroides nigropunctatus,Lacerta nigro-punctata
44579133,Alinea lanceolata,Mabuia lanceolata
44579175,Alinea luciae,Mabuia luciae
22686311,Alipiopsitta xanthops,Amazona xanthops 
851,Allactaga balikunica,Allactaga nataliae
857,Allactaga major,Dipus major
857,Allactaga major,Allactaga jaculus
858,Allactaga severtzovi,Alactaga severtzovi
859,Allactaga sibirica,Dipus saltator
859,Allactaga sibirica,Allactaga grisescens
859,Allactaga sibirica,Dipus halticus
859,Allactaga sibirica,Allactaga alactaga
859,Allactaga sibirica,Alactaga suschkini
859,Allactaga sibirica,Allactaga mongolica
859,Allactaga sibirica,Alactaga salicus
859,Allactaga sibirica,Dipus brachyurus
859,Allactaga sibirica,Allactaga semideserta
22711140,Allenia fusca,Allenia fusca 
22711140,Allenia fusca,Allenia fusca fuscus
22711140,Allenia fusca,Margarops fuscus
865,Allenopithecus nigroviridis,Cercopithecus nigroviridis
46583,Alligator mississippiensis,Crocodilus mississipiensis
55058,Allobates bromelicola,Colostethus bromelicola
55058,Allobates bromelicola,Phyllobates bromelicola
55059,Allobates brunneus,Colostethus brunneus
55059,Allobates brunneus,Prostherapis brunneus
55060,Allobates caeruleodactylus,Colostethus caeruleodactylus
136097,Allobates caribe,Colostethus caribe
55066,Allobates chalcopis,Colostethus chalcopis
55068,Allobates conspicuus,Colostethus conspicuus
55069,Allobates crombiei,Colostethus crombiei
77653716,Allobates femoralis,Prostherapis femoralis
77653716,Allobates femoralis,Epipedobates femoralis
77653716,Allobates femoralis,Dendrobates femoralis
55084,Allobates fratisenescus,Colostethus fratisenescus
55088,Allobates fuscellus,Colostethus fuscellus
55089,Allobates gasconi,Colostethus gasconi
55090,Allobates goianus,Colostethus goianus
136167,Allobates granti,Colostethus granti
55092,Allobates humilis,Colostethus humilis
55097,Allobates insperatus,Colostethus insperatus
55099,Allobates juanii,Colostethus juanii
55100,Allobates kingsburyi,Colostethus kingsburyi
55100,Allobates kingsburyi,Phyllobates kingsburyi
55108,Allobates mandelorum,Colostethus mandelorum
55108,Allobates mandelorum,Phyllobates mandelorum
55108,Allobates mandelorum,Prostherapis  trinitatus mandelorum
55110,Allobates marchesianus,Colostethus marchesianus
55110,Allobates marchesianus,Phyllobates marchesianus
55112,Allobates masniger,Colostethus masniger
55113,Allobates mcdiarmidi,Colostethus mcdiarmidi
55114,Allobates melanolaemus,Colostethus melanolaemus
55228,Allobates myersi,Epipedobates myersi
55228,Allobates myersi,Dendrobates myersi
55120,Allobates nidicola,Colostethus nidicola
55122,Allobates olfersioides,Eupemphix olfersioides
55122,Allobates olfersioides,Colostethus olfersioides
55122,Allobates olfersioides,Phyllobates capixaba
55122,Allobates olfersioides,Phyllobates alagoanus
55122,Allobates olfersioides,Phyllobates carioca
55123,Allobates ornatus,Colostethus ornatus
55130,Allobates peruvianus,Colostethus peruvianus
55130,Allobates peruvianus,Hyloxalus peruvianus
55130,Allobates peruvianus,Phyllobates peruvianus
61765,Allobates pittieri,Colostethus pittieri
55141,Allobates ranoides,Colostethus ranoides
55141,Allobates ranoides,Dendrobates ranoides
55147,Allobates sanmartini,Colostethus sanmartini
135892,Allobates subfolionidificans,Colostethus subfolionidificans
77736376,Allobates sumtuosus,Colostethus sumtuosus
77736376,Allobates sumtuosus,Allobates spumaponens
55155,Allobates talamancae,Hylaplesia talamancae
55155,Allobates talamancae,Phyllobates  talamancae
55155,Allobates talamancae,Colostethus talamancae
55155,Allobates talamancae,Dendrobates talamancae
55160,Allobates trilineatus,Colostethus trilineatus
55160,Allobates trilineatus,Phyllobates trilineatus
55161,Allobates undulatus,Colostethus undulatus
55163,Allobates vanzolinius,Colostethus vanzolinius
55166,Allobates wayuu,Colostethus wayuu
55039,Allobates zaparo,Phyllobates  zaparo 
55039,Allobates zaparo,Dendrobates  zaparo
55039,Allobates zaparo,Epipedobates zaparo
868,Allocebus trichotis,Cheirogaleus trichotis
4220,Allochrocebus lhoesti,Cercopithecus lhoesti
4220,Allochrocebus lhoesti,Cercopithecus l’hoesti
4227,Allochrocebus preussi,Cercopithecus preussi
4230,Allochrocebus solatus,Cercopithecus solatus
875,Allocricetulus eversmanni,Cricetulus eversmanni
165116760,Allopaa barmoachensis,Rana barmoachensis
58426,Allopaa hazarensis,Paa hazarensis
58426,Allopaa hazarensis,Nanorana hazarensis
58426,Allopaa hazarensis,Rana barmoachensis
58426,Allopaa hazarensis,Rana hazarensis
22712146,Alopochelidon fucata,Stelgidopteryx fucata fucata
22679993,Alopochen aegyptiaca,Alopochen aegyptiacus 
22679993,Alopochen aegyptiaca,Alopochen aegyptiacus 
22679993,Alopochen aegyptiaca,Alopochen aegyptiacus 
22679993,Alopochen aegyptiaca,Alopochen aegyptiacus 
22729490,Alopochen kervazoi,Mascarenachen kervazoi
22729490,Alopochen kervazoi,Mascarenachen kervazoi
22728658,Alopochen mauritiana,Alopochen mauritianus
178418,Alopoglossus angulatus,Leposoma carinicaudatum
178418,Alopoglossus angulatus,Alopoglossus carinicaudatus
178418,Alopoglossus angulatus,Pantodactylus amazonicus
178418,Alopoglossus angulatus,Alopoglossus amazonius
178418,Alopoglossus angulatus,Lacerta angulata
178418,Alopoglossus angulatus,Lepidosoma carinicaudatum
178200,Alopoglossus bicolor,Proctoporus bicolor
178200,Alopoglossus bicolor,Gonioptychus bicolor
178200,Alopoglossus bicolor,Ptychoglossus bicolor
203061,Alopoglossus bilineatus,Ptychoglossus bilineatus
203062,Alopoglossus brevifrontalis,Ptychoglossus brevifrontalis
203062,Alopoglossus brevifrontalis,Ptychoglossus nicefori
44578087,Alopoglossus buckleyi,Leposoma buckleyi
29409,Alopoglossus danieli,Ptychoglossus danieli
203063,Alopoglossus eurylepis,Ptychoglossus eurylepis
203059,Alopoglossus festae,Diastemalepis festae
203059,Alopoglossus festae,Ptychoglossus festae
29410,Alopoglossus gorgonae,Ptychoglossus gorgonae
203064,Alopoglossus grandisquamatus,Ptychoglossus grandisquamatus
44578111,Alopoglossus harrisi,Diastemalepis festae
44578111,Alopoglossus harrisi,Alopoglossus festae
203065,Alopoglossus kugleri,Ptychoglossus kugleri
29411,Alopoglossus myersi,Ptychoglossus myersi
203060,Alopoglossus plicatus,Ptychoglossus plicatus
29412,Alopoglossus romaleos,Ptychoglossus romaleos
178609,Alopoglossus stenolepis,Prionodactylus stenolepis
178609,Alopoglossus stenolepis,Euspondylus stenolepis
178609,Alopoglossus stenolepis,Ptychoglossus stenolepis
29413,Alopoglossus vallensis,Euspondylus vallensis
29413,Alopoglossus vallensis,Ptychoglossus vallensis
39957,Alouatta belzebul,Mycetes bicolor
39957,Alouatta belzebul,Alouatta belzebul
39957,Alouatta belzebul,Mycetes belzebul 
39957,Alouatta belzebul,Mycetes rufimanus
39957,Alouatta belzebul,Mycetes discolor
39957,Alouatta belzebul,Simia belzebul
39957,Alouatta belzebul,Simia beelzebub
39957,Alouatta belzebul,Mycetes flavimanus
39916,Alouatta guariba,Alouatta fusca
922,Alouatta juara,Alouatta seniculus
922,Alouatta juara,Alouatta seniculus
198622924,Alouatta macconnelli,Alouatta seniculus
136332,Alouatta nigerrima,Mycetes caraya
136332,Alouatta nigerrima,Mycetes villosus
136332,Alouatta nigerrima,Alouatta belzebul
914,Alouatta pigra,Alouatta pigra
136787,Alouatta puruensis,Alouatta puruensis
136787,Alouatta puruensis,Alouatta seniculus
41546,Alouatta sara,Alouatta seniculus
198676562,Alouatta seniculus,Simia seniculus
198676562,Alouatta seniculus,Alouatta seniculus
198676562,Alouatta seniculus,Alouatta insulanus
198676562,Alouatta seniculus,Alouatta macconnelli
918,Alouatta ululata,Alouatta belzebul
42484973,Alpinoscincus alpinus,Lobulia alpina
42485021,Alpinoscincus subalpinus,Lobulia subalpina
45477112,Alsodes coppingeri,Cacotus coppingeri
929,Alsodes montanus,Telmatobius montanus
45477280,Alsodes neuquensis,Alsodes gargola
76755055,Alsodes nodosus,Alsodes laevis
76755055,Alsodes nodosus,Telmatobius laevis
932,Alsodes vanzolinii,Eupsophus vanzolinii
56321,Alsodes verrucosus,Borborocoetus verrucosus
56322,Alsodes vittatus,Cystignathus vittatus
939,Alsophis antiguae,Alsophis leucomelas
190566,Alsophis antillensis,Psammophis antillensis
941,Alsophis rijgersmaei,Alsophis rijersmai
942,Alsophis rufiventris,Dromicus rufiventris
176330,Alsophis sanctonum,Alsophis antillensis
176330,Alsophis sanctonum,Alsophis sanctonum danforthi
157257,Alsophylax pipiens,Alsophylax microtis
157257,Alsophylax pipiens,Lacerta pipiens
47755599,Alsophylax szczerbaki,Alsophylax loricatus
47755615,Alsophylax tadjikiensis,Alsophylax laevis
948,Alticola albicaudus,Alticola albicauda
951,Alticola lemminus,Eothenomys lemminus
952,Alticola macrotis,Alticola altaica
952,Alticola macrotis,Alticola macrotis
952,Alticola macrotis,Alticola fetisovi
952,Alticola macrotis,Alticola vinogradovi
136648,Alticola olchonensis,Alticola baicalensis
955,Alticola semicanus,Alticola alleni
956,Alticola stoliczkanus,Alticola stracheyi
958,Alticola strelzowi,Alticola strelzowi
958,Alticola strelzowi,Alticola strelzowi
959,Alticola tuvinicus,Alticola khubsugulensis
959,Alticola tuvinicus,Alticola kosogol
54460,Altiphrynoides malcolmi,Nectophrynoides malcolmi
54886,Altiphrynoides osgoodi,Spinophrynoides osgoodi
54886,Altiphrynoides osgoodi,Bufo osgoodi
47755348,Altiphylax baturensis,Cyrtopodion  baturense
47755348,Altiphylax baturensis,Tenuidactylus baturensis
47755348,Altiphylax baturensis,Mesodactylus baturensis
47755348,Altiphylax baturensis,Altigekko baturensis
47755348,Altiphylax baturensis,Cyrtopodion baturensis
178235,Altiphylax levitoni,Asiocolotes levitoni
178235,Altiphylax levitoni,Tropiocolotes levitoni
47755379,Altiphylax mintoni,Gymnodactylus mintoni
47755379,Altiphylax mintoni,Tenuidactylus  mintoni
47755379,Altiphylax mintoni,Gonydactylus mintoni
47755379,Altiphylax mintoni,Cyrtodactylus mintoni
47755379,Altiphylax mintoni,Cyrtopodion  mintoni
47755379,Altiphylax mintoni,Siwaligekko mintoni
178432,Altiphylax stoliczkai,Mesiodactylus stoliczkai
178432,Altiphylax stoliczkai,Gonydactylus stoliczkai
178432,Altiphylax stoliczkai,Tenuidactylus stoliczkai
178432,Altiphylax stoliczkai,Cyrtodactylus stoliczkai
178432,Altiphylax stoliczkai,Altigekko stoliczkai
178432,Altiphylax stoliczkai,Gymnodactylus stoliczkae
178432,Altiphylax stoliczkai,Cyrtopodion stoliczkai
178432,Altiphylax stoliczkai,Gymnodactylus stoliczkai
174110,Altiphylax tokobajevi,Alsophylax tokobaejvi
174110,Altiphylax tokobajevi,Alsophylax tokobaevi
174110,Altiphylax tokobajevi,Alsophylax tokobajevi
178592041,Alytes almogavarii,Alytes obstetricans
55267,Alytes maurus,Alytes obstetricans
977,Alytes muletensis,Baleaphryne muletensis
178591974,Alytes obstetricans,Bufo obstetricans
102662435,Amalosia jacovae,Oedura jacovae
102662512,Amalosia lesueurii,Oedura lesueurii
102662512,Amalosia lesueurii,Phyllodactylus lesueurii
102662621,Amalosia obscura,Oedura obscura
102662658,Amalosia rhombifer,Oedura rhombifer
22719618,Amandava formosa,Estrilda formosa
203339,Amastridium sapperi,Mimometopon sapperi
203339,Amastridium sapperi,Amastridium veliferum
22715170,Amaurocichla bocagii,Amaurocichla bocagii bocagii
22715170,Amaurocichla bocagii,Amaurocichla bocagii bocagii
22715170,Amaurocichla bocagii,Amaurocichla bocagei
22692723,Amaurornis cinerea,Amaurornis cinerea
22692723,Amaurornis cinerea,Porzana cinerea
22692624,Amaurornis isabellina,Amaurornis isabellinus 
22692624,Amaurornis isabellina,Amaurornis isabellinus 
22692729,Amaurornis marginalis,Aenigmatolimnas marginalis
22692729,Amaurornis marginalis,Porzana marginalis
22692729,Amaurornis marginalis,Porzana marginalis
22692632,Amaurornis moluccana,Amaurornis moluccanus 
22692632,Amaurornis moluccana,Amaurornis moluccanus 
22692616,Amaurornis olivacea,Amaurornis olivaceus 
22692616,Amaurornis olivacea,Amaurornis olivaceus 
105965570,Amaurospiza moesta,Amaurospiza carrizalensis 
105965570,Amaurospiza moesta,Amaurospiza concolor 
119194112,Amazilia alfaroana,Amazilia cyanifrons
