id_no,species,mean_gHM,median_gHM,source
44580280,Atractus avernus,0.228694445,0.228070185,dd_spp
67610380,Atractus ayeush,0.260795756,0.227481857,dd_spp
50951677,Atractus balzani,0.162948191,0.164476931,dd_spp
176350,Atractus biseriatus,0.578050926,0.548019648,dd_spp
56039334,Atractus bocki,0.192456463,0.162101835,dd_spp
44580289,Atractus boulengerii,0.326202072,0.339604706,dd_spp
15157953,Atractus caxiuana,0.085792879,0.074985046,dd_spp
44580298,Atractus charitoae,0.010531102,0.010058973,dd_spp
44580307,Atractus chthonius,0.211739074,0.215217113,dd_spp
203432,Atractus darienensis,0.063185483,0.063185483,dd_spp
203435,Atractus depressiocellus,0.415962242,0.414643452,dd_spp
44581051,Atractus echidna,0.2366642,0.239118449,dd_spp
50951080,Atractus ecuadorensis,0.067878118,0.055710714,dd_spp
96101800,Atractus edioi,0.137990227,0.127619892,dd_spp
67610399,Atractus eriki,0.45624231,0.443489522,dd_spp
66080120,Atractus favae,0.064403832,0.030931316,dd_spp
44581060,Atractus franciscopaivai,0.011211009,0.010058973,dd_spp
44581069,Atractus heliobelluomini,0.018128755,0.014710637,dd_spp
203437,Atractus hostilitractus,0.127579607,0.127498403,dd_spp
203439,Atractus imperfectus,0.310714558,0.312259093,dd_spp
44581078,Atractus indistinctus,0.62547111,0.612260431,dd_spp
67610453,Atractus insipidus,0.016985627,0.015342148,dd_spp
44581120,Atractus lehmanni,0.435675673,0.441317797,dd_spp
44581131,Atractus loveridgei,0.492193397,0.475337505,dd_spp
44581151,Atractus macondo,0.428104709,0.449250132,dd_spp
44581169,Atractus medusa,0.175058879,0.152626947,dd_spp
44581178,Atractus melanogaster,0.331010256,0.309001505,dd_spp
67610595,Atractus meridensis,0.283647244,0.258335188,dd_spp
67610704,Atractus mijaresi,0.430696812,0.427257478,dd_spp
44581216,Atractus nasutus,0.444216533,0.443938076,dd_spp
44581234,Atractus nigriventris,0.204536871,0.206923157,dd_spp
44581245,Atractus obesus,0.466242446,0.451554745,dd_spp
174092,Atractus obtusirostris,0.357051664,0.3474226,dd_spp
67610854,Atractus ochrosetrus,0.345769994,0.358407021,dd_spp
44581271,Atractus oculotemporalis,0.386144791,0.408389688,dd_spp
176358,Atractus paravertebralis,0.086251704,0.085959662,dd_spp
176359,Atractus pauciscutatus,0.300555015,0.271541685,dd_spp
44581311,Atractus punctiventris,0.764644392,0.788254023,dd_spp
50951149,Atractus resplendens,0.177278429,0.19857686,dd_spp
44581322,Atractus sanguineus,0.313455304,0.284346819,dd_spp
89928494,Atractus savagei,0.347201268,0.237840258,dd_spp
96102534,Atractus spinalis,0.011004832,0.000614791,dd_spp
67611149,Atractus tamaensis,0.148550102,0.152913719,dd_spp
50951164,Atractus touzeti,0.152286948,0.138534531,dd_spp
44581357,Atractus trivittatus,0.24513381,0.226118751,dd_spp
44581368,Atractus typhon,0.172953391,0.168452188,dd_spp
44581392,Atractus variegatus,0.403015551,0.403799832,dd_spp
48617452,Atractus vertebralis,0.17103448,0.13739948,dd_spp
44581403,Atractus vertebrolineatus,0.291750025,0.26829806,dd_spp
57686,Austrochaperina archboldi,0.240963478,0.207415998,dd_spp
57689,Austrochaperina brevipes,0.120954309,0.111394212,dd_spp
57693,Austrochaperina kosarek,0.161487023,0.119923227,dd_spp
190983,Austrochaperina minutissima,0.108013369,0.108013369,dd_spp
57698,Austrochaperina parkeri,0.216406227,0.127657585,dd_spp
57699,Austrochaperina polysticta,0.300373349,0.275539145,dd_spp
136928157,Austrochaperina punctata,0.144606954,0.11887975,dd_spp
136928237,Austrochaperina rudolfarndti,0.108139253,0.108013369,dd_spp
48279911,Bachia barbouri,0.357555054,0.311647028,dd_spp
144315107,Bachia beebei,0.126611695,0.122512069,dd_spp
48279925,Bachia cacerensis,0.251293755,0.176089779,dd_spp
48279980,Bachia geralista,0.101970437,0.07528396,dd_spp
48280000,Bachia intermedia,0.328059612,0.277612805,dd_spp
144319517,Bachia lineata,0.431695126,0.40387094,dd_spp
144318961,Bachia marcelae,0.371282558,0.35693714,dd_spp
48280025,Bachia micromela,0.254585843,0.183591686,lost_spp
48280025,Bachia micromela,0.254585843,0.183591686,dd_spp
203051,Bachia pallidiceps,0.149093904,0.141930223,dd_spp
48280087,Bachia psamophila,0.207109458,0.165110797,lost_spp
48280122,Bachia scaea,0.14587926,0.10035719,dd_spp
144318993,Bachia whitei,0.472815987,0.449989974,dd_spp
203806,Baikia africana,0.463129312,0.475963831,lost_spp
203806,Baikia africana,0.463129312,0.475963831,dd_spp
10311,Baiyankamys habbema,0.162069575,0.150939807,dd_spp
50951630,Baliodryas steinbachi,0.131237625,0.122300118,dd_spp
85180824,Barbastella beijingensis,0.467763369,0.350898519,dd_spp
63694,Barisia levicollis,0.156417251,0.123820126,dd_spp
174129,Barkudia melanosticta,0.6581742,0.653610617,dd_spp
57705,Barygenys cheesmanae,0.07849881,0.070275322,dd_spp
57707,Barygenys flavigularis,0.387519785,0.3817873,dd_spp
22714569,Bathmocercus cerviniventris,0.356431419,0.25917089,dd_spp
2642,Batomys dentatus,0.304862945,0.260428011,dd_spp
45954108,Batomys hamiguitan,0.287597259,0.267530411,dd_spp
2756,Belomys pearsonii,0.387668209,0.345455468,dd_spp
2816,Biswamoyopterus biswasi,0.170566272,0.124169327,lost_spp
88700294,Biswamoyopterus laoensis,0.18042872,0.190401837,dd_spp
199759,Blaesodactylus ambonihazo,0.172679795,0.171850696,dd_spp
149313307,Blythia hmuifang,0.243582899,0.241365895,dd_spp
190620,Blythia reticulata,0.287760095,0.230633751,dd_spp
55382,Boana alemani,0.440747277,0.421092242,dd_spp
55453,Boana clepsydra,0.18776632,0.136038691,lost_spp
55461,Boana cymbalum,0.649675934,0.670271352,lost_spp
10357,Boana secedens,0.357377922,0.343760371,lost_spp
192087,Boiga bengkuluensis,0.460736534,0.465960994,dd_spp
172674,Boiga dightoni,0.400110511,0.379611686,dd_spp
196005,Boiga hoeseli,0.394580162,0.332405582,dd_spp
63657,Boiga ranawanei,0.572471105,0.56211558,dd_spp
172682,Boiga wallachi,0.108376497,0.106838275,dd_spp
10355,Bokermannohyla izecksohni,0.611937538,0.603152752,lost_spp
10356,Bokermannohyla langei,0.105643806,0.127473161,lost_spp
10356,Bokermannohyla langei,0.105643806,0.127473161,dd_spp
119243975,Bolitoglossa aurae,0.271725067,0.288296118,dd_spp
59142,Bolitoglossa capitana,0.432040252,0.424940109,lost_spp
59154,Bolitoglossa digitigrada,0.241125366,0.227991402,dd_spp
59159,Bolitoglossa epimela,0.298314173,0.304587424,dd_spp
77347251,Bolitoglossa jugivagans,0.164904738,0.162301019,dd_spp
81659704,Bolitoglossa madeira,0.140632698,0.100592129,dd_spp
59186,Bolitoglossa nigrescens,0.299072767,0.253454655,dd_spp
194319,Bolitoglossa nussbaumi,0.350922018,0.329741359,lost_spp
61899,Bolitoglossa obscura,0.286635275,0.288505852,dd_spp
59193,Bolitoglossa peruviana,0.118138476,0.046222715,dd_spp
194322,Bolitoglossa psephena,0.337759423,0.337148339,dd_spp
186063,Bolitoglossa robinsoni,0.123423654,0.113716424,dd_spp
59206,Bolitoglossa silverstonei,0.192233786,0.183182314,dd_spp
50927240,Bolitoglossa splendida,0.062311336,0.062311336,dd_spp
136005,Bolitoglossa tica,0.394029322,0.363924176,dd_spp
57396,Boophis burgeri,0.180605398,0.185113408,dd_spp
164890,Boophis lilianae,0.203834035,0.203834035,dd_spp
57413,Boophis mandraka,0.216492795,0.213543996,dd_spp
2890,Bos sauveli,0.14102077,0.123149574,lost_spp
44582160,Bothrops ayerbei,0.264623901,0.248530239,dd_spp
48618008,Bothrops barnetti,0.245086526,0.199730098,dd_spp
15203950,Bothrops jonathani,0.200113101,0.185092755,dd_spp
82410041,Brachycephalus auroguttatus,0.117981709,0.124911793,dd_spp
54454,Brachycephalus nodoterga,0.275412422,0.230511829,lost_spp
190745269,Brachymeles dalawangdaliri,0.314516737,0.294051945,lost_spp
190746759,Brachymeles isangdaliri,0.354156056,0.330046445,lost_spp
190746759,Brachymeles isangdaliri,0.354156056,0.330046445,dd_spp
190746937,Brachymeles ligtas,0.32841659,0.275599033,lost_spp
199783,Brachymeles lukbani,0.333322091,0.272325993,lost_spp
190746152,Brachymeles suluensis,0.291325614,0.267259181,dd_spp
190746246,Brachymeles tiboliorum,0.398822902,0.364703178,dd_spp
169873,Brachymeles vermis,0.342366499,0.327162862,lost_spp
199792,Brachymeles vindumi,0.426434037,0.389861643,dd_spp
169894,Brachymeles wrighti,0.635892215,0.637065738,lost_spp
169894,Brachymeles wrighti,0.635892215,0.637065738,dd_spp
199578,Brachyophis revoili,0.359145695,0.254883751,dd_spp
104840930,Brachyorrhos gastrotaenius,0.184186732,0.158160537,dd_spp
104841067,Brachyorrhos raffrayi,0.70449369,0.701066703,dd_spp
104841115,Brachyorrhos wallacei,0.204426825,0.192653395,dd_spp
5042,Brassomys albidens,0.157777362,0.153707638,dd_spp
19520513,Breviceps branchi,0.030762201,0.022223626,dd_spp
99928815,Bronchocela orlovi,0.189044418,0.183725506,lost_spp
99928815,Bronchocela orlovi,0.189044418,0.183725506,dd_spp
202854,Bronchocela rubrigularis,0.222902666,0.186554305,dd_spp
172790,Brookesia lambertoni,0.141200807,0.140422784,lost_spp
172790,Brookesia lambertoni,0.141200807,0.140422784,dd_spp
114980541,Brucepattersonius griserufescens,0.315171755,0.290413678,dd_spp
136402,Brucepattersonius guarani,0.277682363,0.24108056,dd_spp
136672,Brucepattersonius igniventris,0.176044614,0.16101978,dd_spp
136457,Brucepattersonius misionensis,0.274614403,0.246161498,dd_spp
136198,Brucepattersonius paradisus,0.291022986,0.258471906,dd_spp
136442,Brucepattersonius soricinus,0.26770287,0.2168184,dd_spp
78456124,Bryophryne abramalagae,0.211892837,0.20057112,dd_spp
190986,Bryophryne zonalis,0.227548242,0.172993205,dd_spp
49328834,Bufo menglianus,0.55248139,0.59109056,dd_spp
16469,Bufoides kempi,0.494489048,0.499937475,lost_spp
16469,Bufoides kempi,0.494489048,0.499937475,dd_spp
164618,Bunopus crassicauda,0.411535668,0.379699484,dd_spp
58068,Cacosternum leleupi,0.165967148,0.122203521,dd_spp
59503,Caecilia antioquiaensis,0.265451589,0.247393459,dd_spp
59505,Caecilia attenuata,0.145988943,0.140511885,dd_spp
59507,Caecilia caribea,0.43185746,0.275790915,dd_spp
59508,Caecilia corpulenta,0.314699669,0.281095847,dd_spp
59509,Caecilia crassisquama,0.13733623,0.167612508,dd_spp
59510,Caecilia degenerata,0.351647216,0.317805588,dd_spp
59512,Caecilia dunni,0.3279791,0.166747823,dd_spp
59513,Caecilia flavopunctata,0.367798909,0.397952616,dd_spp
59516,Caecilia inca,0.111903269,0.100903198,dd_spp
59531,Caecilia tenuissima,0.449476703,0.361218005,dd_spp
193443,Calamaria abramovi,0.196763683,0.187720746,dd_spp
176623,Calamaria abstrusa,0.269980834,0.253341883,dd_spp
207944267,Calamaria alcalai,0.261889988,0.211967483,dd_spp
192085,Calamaria alidae,0.272983055,0.235068493,dd_spp
199418437,Calamaria andersoni,0.311487655,0.286064535,dd_spp
218641362,Calamaria arcana,0.247525031,0.249552295,dd_spp
104837010,Calamaria banggaiensis,0.263390852,0.210604489,dd_spp
192125,Calamaria battersbyi,0.131916774,0.13045828,dd_spp
176624,Calamaria boesemani,0.189098388,0.186942711,dd_spp
104837113,Calamaria brongersmai,0.264870301,0.241115585,dd_spp
192166,Calamaria buchi,0.390374186,0.331321582,dd_spp
193444,Calamaria concolor,0.213222454,0.231592894,dd_spp
191950,Calamaria crassa,0.32341556,0.27034995,dd_spp
104837449,Calamaria curta,0.319000006,0.290688649,dd_spp
192143,Calamaria doederleini,0.304769201,0.269038245,dd_spp
192139,Calamaria eiselti,0.39932017,0.368666232,dd_spp
192030,Calamaria forcarti,0.307484262,0.256953716,dd_spp
193445,Calamaria gialaiensis,0.224365475,0.20992858,dd_spp
192033,Calamaria gracillima,0.306214405,0.289759666,dd_spp
192081,Calamaria javanica,0.279694288,0.214553282,dd_spp
169901,Calamaria joloensis,0.340516429,0.325953573,dd_spp
192043,Calamaria lateralis,0.222010326,0.190617561,dd_spp
199857,Calamaria lautensis,0.193769887,0.193769887,dd_spp
192240,Calamaria lumholtzi,0.109545672,0.084263626,dd_spp
191973,Calamaria margaritophora,0.267532314,0.22457996,dd_spp
192092,Calamaria mecheli,0.2745299,0.226924077,dd_spp
176630,Calamaria nuchalis,0.256261197,0.232380122,dd_spp
169826,Calamaria palavanensis,0.291190893,0.232199609,dd_spp
192239,Calamaria rebentischi,0.486650461,0.428094506,dd_spp
193446,Calamaria sangi,0.155822485,0.146012358,dd_spp
192229,Calamaria thanhi,0.210590497,0.207593262,dd_spp
191951,Calamaria ulmeri,0.364095805,0.318118662,dd_spp
191994,Calamaria yunnanensis,0.407999874,0.386055335,dd_spp
176701,Calamophis jobiensis,0.158377065,0.163341671,dd_spp
152010187,Calamophis katesandersae,0.266124244,0.253911369,dd_spp
152010238,Calamophis ruuddelangi,0.129408259,0.129404202,dd_spp
152010314,Calamophis sharonbrooksae,0.119763526,0.111301012,dd_spp
104837797,Calamorhabdium acuticeps,0.213137639,0.213828862,dd_spp
104837822,Calamorhabdium kuekenthali,0.193383259,0.169452429,dd_spp
4767,Calcochloris tytonis,0.727905426,0.723623812,lost_spp
4767,Calcochloris tytonis,0.727905426,0.723623812,dd_spp
176161,Caledoniscincus cryptos,0.122267134,0.122267134,lost_spp
176161,Caledoniscincus cryptos,0.122267134,0.122267134,dd_spp
176210,Caledoniscincus terma,0.078002315,0.078002315,lost_spp
176210,Caledoniscincus terma,0.078002315,0.078002315,dd_spp
103730380,Callaeas cinereus,0.13177865,0.13733761,lost_spp
55850,Callimedusa duellmani,0.144306868,0.147528984,dd_spp
172615,Calliophis beddomei,0.527466839,0.478877246,dd_spp
191998,Calliophis gracilis,0.316022233,0.231256142,dd_spp
127936684,Calliophis salitan,0.337613496,0.316390842,dd_spp
56091,Callixalus pictus,0.254972337,0.177589953,lost_spp
3592,Callosciurus albescens,0.28725085,0.239410073,dd_spp
152343209,Callulops argus,0.307577889,0.270224556,dd_spp
57730,Callulops boettgeri,0.218163682,0.190689854,dd_spp
57733,Callulops dubius,0.216229168,0.193078779,dd_spp
76317548,Callulops fojaensis,0.026126828,0.026126828,dd_spp
57735,Callulops fuscus,0.222909081,0.179805554,dd_spp
57736,Callulops glandulosus,0.196193561,0.167952344,dd_spp
57738,Callulops kopsteini,0.215496197,0.178196967,dd_spp
57739,Callulops marmoratus,0.053369414,0.038142592,dd_spp
152343499,Callulops neuhaussi,0.207702913,0.153244823,dd_spp
57742,Callulops sagittatus,0.160163359,0.070419587,dd_spp
76317623,Callulops yapenensis,0.165020388,0.163507313,dd_spp
136252,Calomyscus grandis,0.418299109,0.39394176,dd_spp
3622,Calomyscus tsolovi,0.743736822,0.77491951,dd_spp
104635663,Calotes bhutanensis,0.227645787,0.221974924,lost_spp
104635663,Calotes bhutanensis,0.227645787,0.221974924,dd_spp
155556942,Calotes zolaiking,0.218271407,0.202280417,dd_spp
176302,Calumma fallax,0.230809981,0.239323676,dd_spp
172928,Calumma vatosoa,0.185787578,0.186088786,dd_spp
4703,Calyptophractus retusus,0.128040705,0.099180203,dd_spp
22700827,Calyptura cristata,0.336043716,0.360324085,lost_spp
22681417,Campephilus imperialis,0.260064284,0.171748444,lost_spp
22681425,Campephilus principalis,0.32015532,0.310570538,lost_spp
22687086,Campylopterus phainopeplus,0.202622039,0.188938364,lost_spp
112716175,Capensibufo deceptus,0.174261026,0.136648536,dd_spp
112716189,Capensibufo magistratus,0.257509785,0.204596907,dd_spp
112716203,Capensibufo selenophos,0.206172201,0.195994109,dd_spp
22689954,Caprimulgus prigoginei,0.09876981,0.07825765,lost_spp
22689954,Caprimulgus prigoginei,0.09876981,0.07825765,dd_spp
3858,Cardiocranius paradoxus,0.112695238,0.062764313,dd_spp
89186727,Cardioglossa inornata,0.164372148,0.1624799,dd_spp
39258,Caribicus anelpistus,0.501582948,0.50134325,lost_spp
14811,Carinascincus palfreymani,0,0,lost_spp
102966507,Carlia quinquecarinata,0.190090919,0.191197202,dd_spp
102967018,Carlia sukur,0.225643289,0.223879516,lost_spp
102967018,Carlia sukur,0.225643289,0.223879516,dd_spp
88110257,Carollia monohernandezi,0.435642597,0.434595108,dd_spp
22720493,Carpodacus sillemi,0.003334668,0,dd_spp
3917,Carpomys melanurus,0.314471873,0.26342243,dd_spp
3921,Carterodon sulcidens,0.192654903,0.163234539,dd_spp
110230631,Causus rasmusseni,0.130647163,0.123254567,dd_spp
86263590,Cavia patzelti,0.280708917,0.222683191,dd_spp
176143,Celatiscincus euryotis,0.18124452,0.163472086,lost_spp
4095,Celestus fowleri,0.23347914,0.232964143,lost_spp
4096,Celestus microblepharis,0.571513894,0.506715834,lost_spp
4097,Celestus occiduus,0.566773983,0.536962926,lost_spp
54900,Centrolene acanthidiocephalum,0.266904734,0.265885726,dd_spp
54905,Centrolene azulae,0.18229396,0.183036149,dd_spp
54911,Centrolene geckoidea,0.321066076,0.287691742,lost_spp
54922,Centrolene lemniscata,0.236247161,0.200787731,dd_spp
54927,Centrolene muelleri,0.168915575,0.166150637,dd_spp
54929,Centrolene paezorum,0.23219227,0.236824721,dd_spp
54933,Centrolene pipilata,0.220830651,0.241577566,lost_spp
56342,Ceratophrys testudo,0.514028541,0.550920308,dd_spp
169827,Cerberus microlepis,0.352520322,0.320746809,dd_spp
15158700,Cercophis auratus,0.73412026,0.813630909,dd_spp
44578502,Cercosaura hypnoides,0.497712506,0.499732167,dd_spp
44578581,Cercosaura steyeri,0.155206964,0.151327215,lost_spp
44578581,Cercosaura steyeri,0.155206964,0.151327215,dd_spp
64306,Cerrophidion petlalcalensis,0.407976866,0.405667275,dd_spp
6860,Chaetocauda sichuanensis,0.176086382,0.111358434,dd_spp
136361,Chaetodipus lineatus,0.248753135,0.200350262,dd_spp
61475,Chalcides ebneri,0.664870001,0.702075779,lost_spp
199604,Chalcides levitoni,0.44482459,0.436998636,dd_spp
172689,Chalcides pentadactylus,0.863015023,0.86698693,lost_spp
172689,Chalcides pentadactylus,0.863015023,0.86698693,dd_spp
61488,Chalcides simonyi,0.318036483,0.324188739,dd_spp
172543,Chamaeleo necasi,0.638488152,0.680546552,dd_spp
50925075,Charadrahyla tecuani,0.159215255,0.160315908,dd_spp
22684693,Charmosyna amabilis,0.166988847,0.136502683,lost_spp
22684689,Charmosyna diadema,0.06947457,0.061612211,lost_spp
22684671,Charmosyna toxopei,0.207771709,0.156757683,dd_spp
163021927,Cheirogaleus grovesi,0.21452744,0.225439861,dd_spp
83410049,Chelosania brunnea,0.010057068,0.00440831,dd_spp
154030207,Chiasmocleis bicegoi,0.80274072,0.834090829,dd_spp
57754,Chiasmocleis centralis,0.186282492,0.175477579,dd_spp
114139166,Chiasmocleis migueli,0.310112206,0.340746403,dd_spp
136127,Chiasmocleis sapiranga,0.234403835,0.193649016,lost_spp
136775,Chibchanomys orcesi,0.255857025,0.211068027,dd_spp
4627,Chibchanomys trichotis,0.334919437,0.290609628,dd_spp
56041693,Chikila darlong,0.384960771,0.413306698,dd_spp
88088745,Chilonatalus macer,0.332161185,0.303462148,dd_spp
4649,Chimarrogale sumatrana,0.241802454,0.239374876,dd_spp
78903218,Chimerella corleone,0.189597856,0.203939006,dd_spp
196960,Chirindia mpwapwaensis,0.384094658,0.374346882,lost_spp
196960,Chirindia mpwapwaensis,0.384094658,0.374346882,dd_spp
196961,Chirindia rondoensis,0.224907807,0.213889137,dd_spp
88108434,Chiroderma vizottoi,0.552110773,0.467530012,dd_spp
203280,Chironius flavopictus,0.276220156,0.277257949,dd_spp
4679,Chiropodomys calamianensis,0.264170422,0.212813564,dd_spp
4683,Chiropodomys muroides,0.10296876,0.085539825,dd_spp
4684,Chiropodomys pusillus,0.148059071,0.124045569,dd_spp
182502187,Chiropterotriton casasi,0.535686129,0.479136556,lost_spp
4704,Chlamyphorus truncatus,0.174657314,0.129383415,dd_spp
136259,Chodsigoa caovansunga,0.296702885,0.243773907,dd_spp
136298,Chodsigoa parva,0.411727271,0.387980372,dd_spp
20416,Chodsigoa salenskii,0.382978939,0.357240558,dd_spp
136760,Chodsigoa sodalis,0.11991539,0.107973438,dd_spp
57765,Choerophryne allisoni,0.168409476,0.16775696,dd_spp
