"rank" "feature_density_pos" "weighted_feature_density_pos" 
0.23529 0.0170 0.0158
0.23538 0.0188 0.0158
0.23548 0.0127 0.0152
0.23558 0.0182 0.0158
0.23568 0.0176 0.0146
0.23578 0.0182 0.0164
0.23588 0.0188 0.0146
0.23597 0.0182 0.0158
0.23607 0.0176 0.0152
0.23617 0.0194 0.0146
0.23627 0.0170 0.0158
0.23637 0.0164 0.0152
0.23646 0.0158 0.0158
0.23656 0.0188 0.0158
0.23666 0.0188 0.0152
0.23676 0.0194 0.0146
0.23686 0.0109 0.0146
0.23696 0.0182 0.0164
0.23705 0.0182 0.0146
0.23715 0.0194 0.0158
0.23725 0.0164 0.0158
0.23735 0.0194 0.0152
0.23745 0.0182 0.0158
0.23754 0.0188 0.0152
0.23764 0.0176 0.0158
0.23774 0.0182 0.0146
0.23784 0.0188 0.0164
0.23794 0.0152 0.0140
0.23804 0.0158 0.0152
0.23813 0.0127 0.0158
0.23823 0.0194 0.0152
0.23833 0.0188 0.0158
0.23843 0.0164 0.0158
0.23853 0.0182 0.0152
0.23862 0.0200 0.0158
0.23872 0.0182 0.0152
0.23882 0.0170 0.0146
0.23892 0.0182 0.0170
0.23902 0.0188 0.0146
0.23912 0.0194 0.0152
0.23921 0.0164 0.0146
0.23931 0.0182 0.0158
0.23941 0.0097 0.0152
0.23951 0.0188 0.0158
0.23961 0.0158 0.0158
0.23970 0.0194 0.0152
0.23980 0.0188 0.0146
0.23990 0.0194 0.0164
0.24000 0.0158 0.0146
0.24010 0.0188 0.0146
0.24020 0.0188 0.0170
0.24029 0.0194 0.0146
0.24039 0.0158 0.0152
0.24049 0.0188 0.0158
0.24059 0.0194 0.0152
0.24069 0.0188 0.0158
0.24079 0.0103 0.0146
0.24088 0.0194 0.0158
0.24098 0.0146 0.0152
0.24108 0.0194 0.0146
0.24118 0.0158 0.0158
0.24128 0.0188 0.0152
0.24137 0.0194 0.0158
0.24147 0.0188 0.0158
0.24157 0.0158 0.0152
0.24167 0.0194 0.0158
0.24177 0.0188 0.0152
0.24187 0.0188 0.0158
0.24196 0.0164 0.0158
0.24206 0.0121 0.0152
0.24216 0.0194 0.0140
0.24226 0.0188 0.0164
0.24236 0.0176 0.0146
0.24245 0.0176 0.0152
0.24255 0.0158 0.0158
0.24265 0.0188 0.0158
0.24275 0.0164 0.0152
0.24285 0.0188 0.0158
0.24295 0.0188 0.0152
0.24304 0.0194 0.0158
0.24314 0.0158 0.0146
0.24324 0.0188 0.0158
0.24334 0.0194 0.0146
0.24344 0.0127 0.0152
0.24353 0.0164 0.0158
0.24363 0.0188 0.0152
0.24373 0.0182 0.0158
0.24383 0.0194 0.0158
0.24393 0.0158 0.0152
0.24403 0.0200 0.0146
0.24412 0.0152 0.0164
0.24422 0.0188 0.0140
0.24432 0.0158 0.0152
0.24442 0.0188 0.0170
0.24452 0.0188 0.0146
0.24461 0.0188 0.0152
0.24471 0.0103 0.0158
0.24481 0.0188 0.0152
0.24491 0.0194 0.0158
0.24501 0.0188 0.0158
0.24511 0.0158 0.0146
0.24520 0.0194 0.0164
0.24530 0.0188 0.0146
0.24540 0.0188 0.0152
0.24550 0.0164 0.0146
0.24560 0.0158 0.0158
0.24570 0.0182 0.0158
0.24579 0.0188 0.0152
0.24589 0.0170 0.0158
0.24599 0.0127 0.0152
0.24609 0.0188 0.0158
0.24619 0.0188 0.0158
0.24628 0.0164 0.0152
0.24638 0.0188 0.0146
0.24648 0.0188 0.0158
0.24658 0.0194 0.0146
0.24668 0.0158 0.0152
0.24678 0.0188 0.0158
0.24687 0.0194 0.0158
0.24697 0.0188 0.0152
0.24707 0.0158 0.0146
0.24717 0.0158 0.0164
0.24727 0.0182 0.0146
0.24736 0.0127 0.0158
0.24746 0.0170 0.0146
0.24756 0.0188 0.0158
0.24766 0.0182 0.0152
0.24776 0.0194 0.0158
0.24786 0.0164 0.0152
0.24795 0.0188 0.0158
0.24805 0.0194 0.0158
0.24815 0.0188 0.0152
0.24825 0.0158 0.0146
0.24835 0.0194 0.0158
0.24844 0.0188 0.0152
0.24854 0.0194 0.0158
0.24864 0.0091 0.0146
0.24874 0.0158 0.0158
0.24884 0.0182 0.0152
0.24894 0.0194 0.0158
0.24903 0.0164 0.0152
0.24913 0.0194 0.0158
0.24923 0.0182 0.0158
0.24933 0.0188 0.0152
0.24943 0.0158 0.0146
0.24952 0.0200 0.0158
0.24962 0.0182 0.0152
0.24972 0.0200 0.0146
0.24982 0.0158 0.0158
0.24992 0.0127 0.0158
0.25002 0.0188 0.0152
0.25011 0.0158 0.0194
0.25021 0.0200 0.0194
0.25031 0.0097 0.0194
0.25041 0.0200 0.0188
0.25051 0.0134 0.0182
0.25061 0.0182 0.0194
0.25070 0.0188 0.0194
0.25080 0.0097 0.0194
0.25090 0.0200 0.0176
0.25100 0.0134 0.0194
0.25110 0.0158 0.0194
0.25119 0.0200 0.0182
0.25129 0.0115 0.0188
0.25139 0.0194 0.0194
0.25149 0.0140 0.0194
0.25159 0.0158 0.0182
0.25169 0.0194 0.0194
0.25178 0.0091 0.0182
0.25188 0.0200 0.0194
0.25198 0.0134 0.0188
0.25208 0.0176 0.0182
0.25218 0.0206 0.0194
0.25227 0.0127 0.0194
0.25237 0.0158 0.0194
0.25247 0.0134 0.0176
0.25257 0.0152 0.0194
0.25267 0.0200 0.0194
0.25277 0.0134 0.0194
0.25286 0.0194 0.0182
0.25296 0.0127 0.0194
0.25306 0.0158 0.0188
0.25316 0.0188 0.0194
0.25326 0.0146 0.0194
0.25335 0.0152 0.0194
0.25345 0.0140 0.0176
0.25355 0.0182 0.0194
0.25365 0.0194 0.0194
0.25375 0.0134 0.0194
0.25385 0.0158 0.0182
0.25394 0.0134 0.0182
0.25404 0.0158 0.0194
0.25414 0.0194 0.0188
0.25424 0.0134 0.0194
0.25434 0.0182 0.0182
0.25443 0.0146 0.0194
0.25453 0.0091 0.0194
0.25463 0.0127 0.0188
0.25473 0.0146 0.0182
0.25483 0.0091 0.0194
0.25493 0.0164 0.0194
0.25502 0.0134 0.0182
0.25512 0.0103 0.0188
0.25522 0.0134 0.0194
0.25532 0.0097 0.0194
0.25542 0.0133 0.0182
0.25552 0.0134 0.0188
0.25561 0.0121 0.0194
0.25571 0.0140 0.0194
0.25581 0.0097 0.0170
0.25591 0.0134 0.0194
0.25601 0.0134 0.0194
0.25610 0.0097 0.0194
0.25620 0.0146 0.0188
0.25630 0.0158 0.0182
0.25640 0.0097 0.0194
0.25650 0.0134 0.0194
0.25660 0.0091 0.0176
0.25669 0.0146 0.0194
0.25679 0.0134 0.0194
0.25689 0.0097 0.0194
0.25699 0.0158 0.0182
0.25709 0.0097 0.0194
0.25718 0.0140 0.0188
0.25728 0.0127 0.0194
0.25738 0.0103 0.0182
0.25748 0.0134 0.0188
0.25758 0.0164 0.0194
0.25768 0.0091 0.0194
0.25777 0.0146 0.0182
0.25787 0.0097 0.0182
0.25797 0.0134 0.0194
0.25807 0.0134 0.0194
0.25817 0.0097 0.0188
0.25826 0.0164 0.0182
0.25836 0.0097 0.0194
0.25846 0.0134 0.0194
0.25856 0.0134 0.0188
0.25866 0.0103 0.0182
0.25876 0.0127 0.0194
0.25885 0.0146 0.0194
0.25895 0.0115 0.0182
0.25905 0.0140 0.0188
0.25915 0.0091 0.0194
0.25925 0.0146 0.0182
0.25934 0.0134 0.0194
0.25944 0.0097 0.0194
0.25954 0.0134 0.0188
0.25964 0.0121 0.0194
0.25974 0.0134 0.0182
0.25984 0.0134 0.0182
0.25993 0.0103 0.0194
0.26003 0.0146 0.0194
0.26013 0.0091 0.0188
0.26023 0.0127 0.0182
0.26033 0.0158 0.0194
0.26043 0.0097 0.0194
0.26052 0.0146 0.0188
0.26062 0.0134 0.0182
0.26072 0.0097 0.0194
0.26082 0.0134 0.0194
0.26092 0.0127 0.0182
0.26101 0.0134 0.0188
0.26111 0.0134 0.0194
0.26121 0.0097 0.0194
0.26131 0.0140 0.0194
0.26141 0.0097 0.0182
0.26151 0.0146 0.0188
0.26160 0.0152 0.0194
0.26170 0.0103 0.0194
0.26180 0.0121 0.0170
0.26190 0.0146 0.0194
0.26200 0.0097 0.0194
0.26209 0.0127 0.0194
0.26219 0.0103 0.0176
0.26229 0.0158 0.0194
0.26239 0.0134 0.0194
0.26249 0.0109 0.0194
0.26259 0.0127 0.0188
0.26268 0.0097 0.0182
0.26278 0.0146 0.0194
0.26288 0.0158 0.0182
0.26298 0.0091 0.0188
0.26308 0.0127 0.0194
0.26317 0.0146 0.0194
0.26327 0.0097 0.0182
0.26337 0.0134 0.0188
0.26347 0.0103 0.0194
0.26357 0.0158 0.0194
0.26367 0.0127 0.0194
0.26376 0.0103 0.0170
0.26386 0.0134 0.0194
0.26396 0.0097 0.0194
0.26406 0.0140 0.0188
0.26416 0.0140 0.0182
0.26425 0.0115 0.0194
0.26435 0.0134 0.0194
0.26445 0.0140 0.0176
0.26455 0.0091 0.0194
0.26465 0.0146 0.0194
0.26475 0.0097 0.0194
0.26484 0.0134 0.0194
0.26494 0.0164 0.0182
0.26504 0.0097 0.0188
0.26514 0.0134 0.0194
0.26524 0.0097 0.0194
0.26533 0.0134 0.0182
0.26543 0.0134 0.0188
0.26553 0.0121 0.0194
0.26563 0.0134 0.0194
0.26573 0.0103 0.0182
0.26583 0.0134 0.0182
0.26592 0.0140 0.0194
0.26602 0.0091 0.0188
0.26612 0.0146 0.0194
0.26622 0.0158 0.0182
0.26632 0.0097 0.0194
0.26642 0.0140 0.0188
0.26651 0.0091 0.0194
0.26661 0.0140 0.0182
0.26671 0.0134 0.0194
0.26681 0.0097 0.0194
0.26691 0.0158 0.0182
0.26700 0.0097 0.0188
0.26710 0.0140 0.0194
0.26720 0.0127 0.0182
0.26730 0.0103 0.0194
0.26740 0.0140 0.0188
0.26750 0.0134 0.0194
0.26759 0.0121 0.0182
0.26769 0.0140 0.0194
0.26779 0.0097 0.0182
0.26789 0.0127 0.0194
0.26799 0.0140 0.0188
0.26808 0.0097 0.0194
0.26818 0.0158 0.0182
0.26828 0.0103 0.0194
0.26838 0.0134 0.0194
0.26848 0.0140 0.0176
0.26858 0.0103 0.0194
0.26867 0.0121 0.0194
0.26877 0.0146 0.0182
0.26887 0.0127 0.0194
0.26897 0.0127 0.0188
0.26907 0.0097 0.0194
0.26916 0.0134 0.0194
0.26926 0.0140 0.0182
0.26936 0.0097 0.0188
0.26946 0.0134 0.0194
0.26956 0.0121 0.0194
0.26966 0.0133 0.0182
0.26975 0.0134 0.0182
0.26985 0.0103 0.0194
0.26995 0.0140 0.0194
0.27005 0.0134 0.0188
0.27015 0.0091 0.0182
0.27024 0.0164 0.0194
0.27034 0.0091 0.0194
0.27044 0.0146 0.0188
0.27054 0.0134 0.0182
0.27064 0.0097 0.0194
0.27074 0.0134 0.0194
0.27083 0.0127 0.0182
0.27093 0.0134 0.0188
0.27103 0.0134 0.0194
0.27113 0.0097 0.0194
0.27123 0.0146 0.0182
0.27133 0.0127 0.0188
0.27142 0.0103 0.0194
0.27152 0.0158 0.0194
0.27162 0.0103 0.0182
0.27172 0.0127 0.0182
0.27182 0.0140 0.0194
0.27191 0.0097 0.0194
0.27201 0.0127 0.0176
0.27211 0.0103 0.0194
0.27221 0.0158 0.0194
0.27231 0.0134 0.0194
0.27241 0.0103 0.0188
0.27250 0.0134 0.0194
0.27260 0.0097 0.0182
0.27270 0.0134 0.0194
0.27280 0.0140 0.0182
0.27290 0.0127 0.0194
0.27299 0.0121 0.0188
0.27309 0.0146 0.0194
0.27319 0.0097 0.0194
0.27329 0.0133 0.0182
0.27339 0.0103 0.0188
0.27349 0.0134 0.0194
0.27358 0.0158 0.0194
0.27368 0.0097 0.0170
0.27378 0.0134 0.0194
0.27388 0.0097 0.0194
0.27398 0.0140 0.0194
0.27407 0.0140 0.0176
0.27417 0.0115 0.0194
0.27427 0.0140 0.0194
0.27437 0.0134 0.0188
0.27447 0.0091 0.0182
0.27457 0.0146 0.0194
0.27466 0.0097 0.0194
0.27476 0.0134 0.0182
0.27486 0.0158 0.0188
0.27496 0.0103 0.0194
0.27506 0.0134 0.0194
0.27515 0.0097 0.0182
0.27525 0.0134 0.0194
0.27535 0.0146 0.0188
0.27545 0.0091 0.0194
0.27555 0.0164 0.0182
0.27565 0.0134 0.0182
0.27574 0.0097 0.0194
0.27584 0.0134 0.0194
0.27594 0.0091 0.0188
0.27604 0.0146 0.0182
0.27614 0.0158 0.0194
0.27624 0.0097 0.0194
0.27633 0.0134 0.0188
0.27643 0.0103 0.0182
0.27653 0.0127 0.0194
0.27663 0.0146 0.0194
0.27673 0.0091 0.0194
0.27682 0.0158 0.0194
0.27692 0.0097 0.0176
0.27702 0.0146 0.0194
0.27712 0.0127 0.0194
0.27722 0.0103 0.0182
0.27732 0.0134 0.0188
0.27741 0.0134 0.0194
0.27751 0.0121 0.0194
0.27761 0.0140 0.0170
0.27771 0.0097 0.0194
0.27781 0.0140 0.0194
0.27790 0.0127 0.0188
0.27800 0.0097 0.0182
0.27810 0.0134 0.0194
0.27820 0.0127 0.0194
0.27830 0.0134 0.0194
0.27840 0.0140 0.0176
0.27849 0.0103 0.0194
0.27859 0.0127 0.0194
0.27869 0.0140 0.0194
0.27879 0.0121 0.0182
0.27889 0.0134 0.0188
0.27898 0.0097 0.0194
0.27908 0.0134 0.0194
0.27918 0.0140 0.0176
0.27928 0.0097 0.0194
0.27938 0.0134 0.0194
0.27948 0.0127 0.0182
0.27957 0.0140 0.0182
0.27967 0.0134 0.0194
0.27977 0.0091 0.0194
0.27987 0.0140 0.0194
0.27997 0.0134 0.0188
0.28006 0.0097 0.0194
0.28016 0.0158 0.0182
0.28026 0.0103 0.0194
0.28036 0.0133 0.0188
0.28046 0.0134 0.0182
0.28056 0.0097 0.0194
0.28065 0.0134 0.0194
0.28075 0.0103 0.0182
0.28085 0.0158 0.0188
0.28095 0.0140 0.0194
0.28105 0.0091 0.0194
0.28115 0.0146 0.0182
0.28124 0.0127 0.0188
0.28134 0.0091 0.0194
0.28144 0.0146 0.0182
0.28154 0.0127 0.0194
0.28164 0.0127 0.0182
0.28173 0.0140 0.0194
0.28183 0.0097 0.0194
0.28193 0.0146 0.0188
0.28203 0.0085 0.0182
0.28213 0.0158 0.0194
0.28223 0.0134 0.0194
0.28232 0.0097 0.0188
0.28242 0.0146 0.0182
0.28252 0.0134 0.0194
0.28262 0.0097 0.0194
0.28272 0.0134 0.0182
0.28281 0.0127 0.0188
0.28291 0.0134 0.0194
0.28301 0.0134 0.0182
0.28311 0.0097 0.0194
0.28321 0.0134 0.0188
0.28331 0.0097 0.0194
0.28340 0.0140 0.0182
0.28350 0.0158 0.0194
0.28360 0.0097 0.0182
0.28370 0.0134 0.0194
0.28380 0.0146 0.0188
0.28389 0.0097 0.0194
0.28399 0.0133 0.0182
0.28409 0.0115 0.0194
0.28419 0.0140 0.0194
0.28429 0.0134 0.0176
0.28439 0.0097 0.0194
0.28448 0.0140 0.0194
0.28458 0.0097 0.0194
0.28468 0.0134 0.0182
0.28478 0.0158 0.0188
0.28488 0.0103 0.0194
0.28497 0.0134 0.0194
0.28507 0.0097 0.0194
0.28517 0.0134 0.0176
0.28527 0.0146 0.0194
0.28537 0.0097 0.0194
0.28547 0.0158 0.0194
0.28556 0.0134 0.0170
0.28566 0.0097 0.0194
0.28576 0.0134 0.0194
0.28586 0.0097 0.0194
0.28596 0.0140 0.0176
0.28606 0.0134 0.0194
0.28615 0.0121 0.0194
0.28625 0.0134 0.0188
0.28635 0.0097 0.0182
0.28645 0.0134 0.0194
0.28655 0.0146 0.0194
0.28664 0.0091 0.0182
0.28674 0.0140 0.0188
0.28684 0.0158 0.0194
0.28694 0.0103 0.0194
0.28704 0.0127 0.0182
0.28714 0.0103 0.0188
0.28723 0.0134 0.0194
0.28733 0.0134 0.0194
0.28743 0.0121 0.0182
0.28753 0.0140 0.0194
0.28763 0.0097 0.0182
0.28772 0.0134 0.0194
0.28782 0.0140 0.0194
0.28792 0.0103 0.0188
0.28802 0.0134 0.0182
0.28812 0.0158 0.0194
0.28822 0.0097 0.0188
0.28831 0.0134 0.0194
0.28841 0.0097 0.0182
0.28851 0.0134 0.0194
0.28861 0.0140 0.0182
0.28871 0.0097 0.0194
0.28880 0.0158 0.0188
0.28890 0.0097 0.0194
0.28900 0.0134 0.0194
0.28910 0.0146 0.0182
0.28920 0.0091 0.0188
0.28930 0.0140 0.0194
0.28939 0.0158 0.0194
0.28949 0.0103 0.0182
0.28959 0.0134 0.0182
0.28969 0.0097 0.0194
0.28979 0.0134 0.0188
0.28988 0.0134 0.0194
0.28998 0.0097 0.0182
0.29008 0.0158 0.0194
0.29018 0.0097 0.0188
0.29028 0.0140 0.0194
0.29038 0.0127 0.0182
0.29047 0.0103 0.0194
0.29057 0.0134 0.0182
0.29067 0.0140 0.0194
0.29077 0.0121 0.0188
0.29087 0.0140 0.0194
0.29097 0.0091 0.0182
0.29106 0.0146 0.0188
0.29116 0.0127 0.0194
0.29126 0.0097 0.0194
0.29136 0.0140 0.0182
0.29146 0.0127 0.0194
0.29155 0.0127 0.0182
0.29165 0.0134 0.0194
0.29175 0.0103 0.0188
0.29185 0.0134 0.0182
0.29195 0.0103 0.0194
0.29205 0.0127 0.0194
0.29214 0.0164 0.0194
0.29224 0.0091 0.0188
0.29234 0.0146 0.0182
0.29244 0.0134 0.0194
0.29254 0.0097 0.0194
0.29263 0.0134 0.0176
0.29273 0.0127 0.0194
0.29283 0.0134 0.0194
0.29293 0.0134 0.0194
0.29303 0.0097 0.0182
0.29313 0.0134 0.0188
0.29322 0.0103 0.0194
0.29332 0.0134 0.0182
0.29342 0.0164 0.0182
0.29352 0.0103 0.0194
0.29362 0.0127 0.0194
0.29371 0.0140 0.0194
0.29381 0.0097 0.0176
0.29391 0.0134 0.0194
0.29401 0.0097 0.0194
0.29411 0.0158 0.0194
0.29421 0.0134 0.0176
0.29430 0.0097 0.0194
0.29440 0.0140 0.0194
0.29450 0.0097 0.0194
0.29460 0.0134 0.0176
0.29470 0.0133 0.0194
0.29479 0.0121 0.0194
0.29489 0.0146 0.0182
0.29499 0.0134 0.0188
0.29509 0.0097 0.0194
0.29519 0.0134 0.0194
0.29529 0.0103 0.0194
0.29538 0.0158 0.0194
0.29548 0.0127 0.0182
0.29558 0.0103 0.0182
0.29568 0.0134 0.0194
0.29578 0.0097 0.0188
0.29588 0.0140 0.0182
0.29597 0.0140 0.0194
0.29607 0.0115 0.0194
0.29617 0.0134 0.0188
0.29627 0.0097 0.0194
0.29637 0.0134 0.0182
0.29646 0.0140 0.0194
0.29656 0.0103 0.0182
0.29666 0.0134 0.0194
0.29676 0.0164 0.0188
0.29686 0.0097 0.0194
0.29696 0.0127 0.0182
0.29705 0.0097 0.0194
0.29715 0.0140 0.0188
0.29725 0.0134 0.0182
0.29735 0.0103 0.0194
0.29745 0.0164 0.0182
0.29754 0.0091 0.0194
0.29764 0.0134 0.0194
0.29774 0.0140 0.0188
0.29784 0.0091 0.0182
0.29794 0.0146 0.0194
0.29804 0.0158 0.0194
0.29813 0.0097 0.0176
0.29823 0.0133 0.0194
0.29833 0.0103 0.0194
0.29843 0.0127 0.0194
0.29853 0.0140 0.0176
0.29862 0.0097 0.0194
0.29872 0.0158 0.0194
0.29882 0.0097 0.0182
0.29892 0.0134 0.0194
0.29902 0.0134 0.0194
0.29912 0.0103 0.0188
0.29921 0.0140 0.0182
0.29931 0.0134 0.0194
0.29941 0.0127 0.0182
0.29951 0.0134 0.0194
0.29961 0.0097 0.0194
0.29970 0.0134 0.0194
0.29980 0.0134 0.0176
0.29990 0.0097 0.0194
0.30000 0.0140 0.0194
0.30010 0.0121 0.0194
0.30020 0.0134 0.0176
0.30029 0.0140 0.0194
0.30039 0.0091 0.0194
0.30049 0.0134 0.0194
0.30059 0.0140 0.0182
0.30069 0.0127 0.0188
0.30078 0.0134 0.0194
0.30088 0.0097 0.0194
0.30098 0.0140 0.0176
0.30108 0.0127 0.0194
0.30118 0.0097 0.0194
0.30128 0.0140 0.0194
0.30137 0.0127 0.0170
0.30147 0.0127 0.0194
0.30157 0.0134 0.0194
0.30167 0.0103 0.0188
0.30177 0.0140 0.0182
0.30187 0.0134 0.0194
0.30196 0.0097 0.0194
0.30206 0.0158 0.0188
0.30216 0.0091 0.0182
0.30226 0.0146 0.0194
0.30236 0.0134 0.0194
0.30245 0.0097 0.0182
0.30255 0.0134 0.0188
0.30265 0.0127 0.0194
0.30275 0.0127 0.0194
0.30285 0.0140 0.0182
0.30295 0.0097 0.0194
0.30304 0.0134 0.0188
0.30314 0.0097 0.0194
0.30324 0.0146 0.0182
0.30334 0.0164 0.0194
0.30344 0.0097 0.0182
0.30353 0.0127 0.0194
0.30363 0.0140 0.0194
0.30373 0.0097 0.0188
0.30383 0.0127 0.0182
0.30393 0.0103 0.0194
0.30403 0.0158 0.0188
0.30412 0.0134 0.0194
0.30422 0.0103 0.0182
0.30432 0.0134 0.0194
0.30442 0.0097 0.0194
0.30452 0.0134 0.0176
0.30461 0.0140 0.0194
0.30471 0.0115 0.0194
0.30481 0.0134 0.0194
0.30491 0.0146 0.0182
0.30501 0.0097 0.0188
0.30511 0.0134 0.0194
0.30520 0.0103 0.0182
0.30530 0.0127 0.0194
0.30540 0.0158 0.0182
0.30550 0.0103 0.0194
0.30560 0.0134 0.0194
0.30569 0.0097 0.0188
0.30579 0.0140 0.0182
0.30589 0.0140 0.0194
0.30599 0.0115 0.0194
0.30609 0.0140 0.0188
0.30619 0.0134 0.0182
0.30628 0.0091 0.0194
0.30638 0.0146 0.0194
0.30648 0.0097 0.0176
0.30658 0.0134 0.0194
0.30668 0.0158 0.0194
0.30678 0.0103 0.0176
0.30687 0.0127 0.0194
0.30697 0.0097 0.0194
0.30707 0.0140 0.0194
0.30717 0.0140 0.0182
0.30727 0.0091 0.0182
0.30736 0.0170 0.0194
0.30746 0.0134 0.0194
0.30756 0.0103 0.0194
0.30766 0.0127 0.0194
0.30776 0.0097 0.0176
0.30786 0.0140 0.0194
0.30795 0.0127 0.0194
0.30805 0.0127 0.0176
0.30815 0.0134 0.0194
0.30825 0.0103 0.0194
0.30835 0.0127 0.0194
0.30844 0.0146 0.0182
0.30854 0.0091 0.0188
0.30864 0.0158 0.0194
0.30874 0.0097 0.0194
0.30884 0.0134 0.0182
0.30894 0.0140 0.0188
0.30903 0.0103 0.0194
0.30913 0.0134 0.0194
0.30923 0.0134 0.0182
0.30933 0.0121 0.0182
0.30943 0.0140 0.0194
0.30952 0.0097 0.0194
0.30962 0.0127 0.0188
0.30972 0.0140 0.0182
0.30982 0.0097 0.0194
0.30992 0.0146 0.0194
0.31002 0.0115 0.0176
0.31011 0.0134 0.0194
0.31021 0.0140 0.0194
0.31031 0.0103 0.0194
0.31041 0.0127 0.0176
0.31051 0.0140 0.0194
0.31060 0.0097 0.0194
0.31070 0.0158 0.0194
0.31080 0.0097 0.0194
0.31090 0.0140 0.0182
0.31100 0.0127 0.0188
0.31110 0.0097 0.0194
0.31119 0.0140 0.0182
0.31129 0.0121 0.0182
0.31139 0.0134 0.0194
0.31149 0.0140 0.0194
0.31159 0.0103 0.0194
0.31169 0.0134 0.0176
0.31178 0.0134 0.0194
0.31188 0.0097 0.0194
0.31198 0.0158 0.0188
0.31208 0.0097 0.0182
0.31218 0.0140 0.0194
0.31227 0.0134 0.0194
0.31237 0.0097 0.0182
0.31247 0.0134 0.0194
0.31257 0.0103 0.0188
0.31267 0.0158 0.0194
0.31277 0.0140 0.0182
0.31286 0.0091 0.0188
0.31296 0.0140 0.0194
0.31306 0.0134 0.0194
0.31316 0.0091 0.0182
0.31326 0.0146 0.0182
0.31335 0.0127 0.0194
0.31345 0.0127 0.0194
0.31355 0.0140 0.0188
0.31365 0.0097 0.0182
0.31375 0.0134 0.0194
0.31385 0.0103 0.0194
0.31394 0.0152 0.0188
0.31404 0.0134 0.0182
0.31414 0.0097 0.0194
0.31424 0.0146 0.0194
0.31434 0.0134 0.0182
0.31443 0.0097 0.0188
0.31453 0.0134 0.0194
0.31463 0.0127 0.0194
0.31473 0.0134 0.0182
0.31483 0.0134 0.0188
0.31493 0.0097 0.0194
0.31502 0.0134 0.0194
0.31512 0.0103 0.0182
0.31522 0.0127 0.0194
0.31532 0.0158 0.0182
0.31542 0.0103 0.0194
0.31551 0.0134 0.0194
0.31561 0.0097 0.0176
0.31571 0.0134 0.0194
0.31581 0.0146 0.0194
0.31591 0.0115 0.0194
0.31601 0.0140 0.0188
0.31610 0.0133 0.0182
0.31620 0.0097 0.0194
0.31630 0.0140 0.0194
0.31640 0.0097 0.0176
0.31650 0.0134 0.0194
0.31660 0.0158 0.0194
0.31669 0.0097 0.0182
0.31679 0.0134 0.0194
0.31689 0.0097 0.0188
0.31699 0.0140 0.0194
0.31709 0.0140 0.0182
0.31718 0.0091 0.0182
0.31728 0.0170 0.0194
0.31738 0.0134 0.0194
0.31748 0.0097 0.0188
0.31758 0.0134 0.0182
0.31768 0.0103 0.0194
0.31777 0.0134 0.0194
0.31787 0.0134 0.0188
0.31797 0.0121 0.0182
0.31807 0.0134 0.0194
0.31817 0.0097 0.0194
0.31826 0.0134 0.0194
0.31836 0.0146 0.0182
0.31846 0.0091 0.0188
0.31856 0.0140 0.0194
0.31866 0.0158 0.0182
0.31876 0.0103 0.0194
0.31885 0.0127 0.0188
0.31895 0.0091 0.0194
0.31905 0.0146 0.0194
0.31915 0.0134 0.0182
0.31925 0.0121 0.0194
0.31934 0.0140 0.0182
0.31944 0.0097 0.0194
0.31954 0.0127 0.0188
0.31964 0.0146 0.0182
0.31974 0.0091 0.0194
0.31984 0.0134 0.0194
0.31993 0.0170 0.0176
0.32003 0.0097 0.0194
0.32013 0.0134 0.0194
0.32023 0.0097 0.0194
0.32033 0.0134 0.0182
0.32042 0.0140 0.0188
0.32052 0.0097 0.0194
0.32062 0.0158 0.0182
0.32072 0.0097 0.0194
0.32082 0.0140 0.0188
0.32092 0.0127 0.0194
0.32101 0.0097 0.0182
0.32111 0.0146 0.0194
0.32121 0.0091 0.0182
0.32131 0.0158 0.0194
0.32141 0.0146 0.0188
0.32151 0.0097 0.0194
0.32160 0.0134 0.0182
0.32170 0.0134 0.0194
0.32180 0.0097 0.0194
0.32190 0.0140 0.0188
0.32200 0.0115 0.0182
0.32209 0.0140 0.0194
0.32219 0.0134 0.0182
0.32229 0.0103 0.0188
0.32239 0.0127 0.0194
0.32249 0.0097 0.0194
0.32259 0.0170 0.0194
0.32268 0.0134 0.0194
0.32278 0.0091 0.0176
0.32288 0.0140 0.0194
0.32298 0.0134 0.0194
0.32308 0.0097 0.0194
0.32317 0.0140 0.0170
0.32327 0.0127 0.0194
0.32337 0.0127 0.0194
0.32347 0.0146 0.0188
0.32357 0.0091 0.0182
0.32367 0.0127 0.0194
0.32376 0.0103 0.0194
0.32386 0.0134 0.0188
0.32396 0.0164 0.0182
0.32406 0.0091 0.0194
0.32416 0.0146 0.0194
0.32425 0.0134 0.0194
0.32435 0.0097 0.0176
0.32445 0.0134 0.0194
0.32455 0.0127 0.0194
0.32465 0.0127 0.0182
0.32475 0.0140 0.0188
0.32484 0.0097 0.0194
0.32494 0.0134 0.0194
0.32504 0.0097 0.0182
0.32514 0.0134 0.0182
0.32524 0.0158 0.0194
0.32533 0.0097 0.0194
0.32543 0.0146 0.0188
0.32553 0.0134 0.0182
0.32563 0.0091 0.0194
0.32573 0.0146 0.0188
0.32583 0.0097 0.0194
0.32592 0.0158 0.0182
0.32602 0.0134 0.0194
0.32612 0.0097 0.0194
0.32622 0.0140 0.0182
0.32632 0.0097 0.0194
0.32642 0.0134 0.0188
0.32651 0.0140 0.0194
0.32661 0.0115 0.0194
